text,label
"Gas cylinder book kiya kya? Kaise karte hain, yeh video dekh le (fake safe link): https://youtu.be/howtobookgas. Jaldi karna.",0
your driver has reached the pick-up location. please track their movement on the map: https://maps.app.goo.gl/xyz123.,0
"Yaar, mera data limit khatam ho gaya. Aaj raat ka pack recharge karna padega.",0
Gas agency ka number kya hai? Cylinder book karna hai.,0
"Dear Customer, An urgent transaction of Rs. 5000 has been debited from your account. If this was not you, please contact us immediately on +9118001234567. Link to block card: bank.com/blockcard.",0
"Sweetheart, maid ka salary dena hai. Kitna money cash me rakhun? Is month Rs 7000? Plz confirm.",0
"mom, dadi ka health theek nahi. hospital me emergency hai, doctor ne bulaya. aap +919876543210 pe call karo urgently.",0
"Your HDFC Bank Credit Card statement for Jan is generated. Amount due: INR 15,450. Pay before Feb 20. View details: https://bank.hdfc.com/cc/statement",0
"Jaan, maid ka salary due hai. Can you pay her this evening? Rs 8000. Cash will be fine.",0
"Bhaiya, dadi ko hospital ke private ward me shift kiya hai. Doctor bol rahe hain aap please jald se jald come to meet her. Location: https://maps.app.goo.gl/CityHospital",0
your icici bank credit card payment of inr 5000 was successful. do not share otp or account details with anyone asking for money.,0
"Ae suno, maid ko pay karna hai this month. Uska cash ready rakho. Salary day is first.",0
Dadi is stable now but doctor wants to run more tests. Need to reach the hospital soon. Can you come around 5 PM?,0
"SBI Credit Card bill of INR 12,300 is due on 25th Feb. Pay now to avoid late fees. Your statement has been emailed.",0
"Hi, did you see that video on how to manage household money better? It's really good. https://youtu.be/MoneyManagementTips. Btw, maid ka salary due.",0
"Fastag Alert: Rs. 90.00 deducted from your Vehicle MH04XY1234 at Thane Toll Plaza. Your Fastag balance is now Rs. 450. Pls recharge urgently. For assistance, call +919876501234.",0
"Your Credit Card XX1234 bill of Rs. 18,500 is due on 28-Nov-23. Please arrange the money to pay the total amount by the due date to avoid late charges. Bank of Bharat.",0
"Hey! Finally reached the restaurant. My live location pin: https://maps.app.goo.gl/RstUvwXy. Come quick, I'm already here!",0
"Yaar, Fastag se Rs. 65 cut gaye Gandipet toll pe. Balance low ho gaya, recharge kar de abhi. Vehicle TS09AB5678.",0
"Your Bank Credit Card account XXXXXX1234 needs OTP verification for the upcoming statement access. Do NOT share this OTP with anyone, even bank officials.",0
"Pahuch gaya kya? Mai location pe hu, send me your exact map link. Jaldi aaja!",0
Your Fastag balance for Vehicle UP16CD9012 is Rs. 150. A minimum balance of Rs. 200 is recommended to ensure smooth toll deductions.,0
"bhai, cc bill aa gaya! rs 22,000 ka. due date is 10th dec. pay karna padega warna penalty lagegi. pura statement dekha kya?",0
"reached the destination! this place is awesome, i'm sending a quick video. check out this youtube link: https://youtu.be/exampleid. tera location kya hai?",0
"Dear customer, ensure sufficient money in your Fastag account for vehicle TN07EF3456. Recent toll deduction at Palladam plaza failed due to low balance.",0
"Hey, meeting ka link yeh hai: meet.google.com/abc-xyz-pqr . Jaldi join kar le, main wait kar raha hoon.",0
"kahan ho? i called you 5 times! pick up the phone, it's urgent, bachche ko fever hai!",0
"Dadi ko hospital leke gaye hai, emergency me hai abhi. Pls come fast, doctor bulaya hai. Location: maps.app.goo.gl/grandmahosp",0
"Dear Customer, your bank account xxxxx1234 has received Rs 5000. For details visit: securebank.co.in/transactions. Ignore if not initiated.",0
Your scheduled video call with Mr. Sharma is live. Please join using this link: zoom.us/j/1234567890?pwd=abc. Meeting ID: 123 456 7890.,0
"Kya ho gaya hai tumhe? Why are you not responding? I'm getting worried, pls call back as soon as you see this. Kahan ho?",0
"dadi theek nahi hai, doctor ne admit karne bola hai. mujhe call karna +919876543210. main hospital ke bahar hoon.",0
Your OTP for transaction of Rs 100 on MyStore is 789012. Do not share this OTP with anyone. It is valid for 10 mins.,0
"yaar, team meeting ka call shuru ho gaya. jaldi se join kar. link same hi hai. pata nahi kya discuss kar rahe hai.",0
"Papa, urgent hai! Mama ne bola hai woh YouTube pe recipe dekh rahi hai. Check this out: youtube.com/watch?v=recipevideo. Humne bana di!",0
Your FASTag A/C XX1234 has been debited by Rs 80 at XYZ Toll Plaza for Vehicle DL01AB1234. Current balance is Rs 250. Check details: https://fastag.gov.in/link,0
hey! tera daily data limit khatam ho gaya hai. ya toh naya pack le le ya emergency data pack activate kar. details ke liye call +919876543210.,0
"bhai, urgent hai! client call ka link aa gaya hai, jaldi join kar. meeting abhi start hogi: https://meet.google.com/abc-xyz-pqr",0
Transaction Alert: Rs 75 deducted from FASTag XX5678 at PQR Toll Plaza (Vehicle HR26CD5678). Low balance alert. Learn how to recharge: https://youtu.be/fastag_recharge_guide,0
"Dear Customer, Your daily data limit has expired. To continue enjoying high-speed internet, kindly recharge with a suitable data pack. Manage your money wisely.",0
Reminder: You have a scheduled video conference at 3 PM today. Please join via the provided link: https://zoom.us/j/1234567890?pwd=xyz,0
Aapka FASTag recharge OTP hai 123456. Kripya kisi se share na karein. Yeh sirf aapke liye hai. Agar aapne recharge nahi kiya toh ignore karein.,0
"Oops! Aapka 4G data pack khatam ho gaya hai. Naya pack activate karne ke liye app use karein, ya nearest store location yahan dekhein: https://maps.app.goo.gl/NearestStore",0
"hello everyone, family video call ka time ho gaya hai! is link pe click karke join karo, sab wait kar rahe hain: https://meet.google.com/family-reunion",0
"important: your salary of rs 50,000 has been credited to your a/c. do not share any personal money related details or otps to anyone claiming to be from our bank.",0
"Maa ko emergency ward mein shift kiya hai, doctor ne urgent bulaya hai. Please jaldi aa ja. Location share kar di hai.",0
Your Blinkit order is at the gate. Delivery partner calling on +919876543210. Please collect in 2 mins.,0
"Hey, this recipe video is amazing! You MUST watch it. Don't miss the part about the secret ingredient. Check link: https://youtube.com/watch?v=xyz123abc",0
"Grandma ki tabiyat theek nahi hai. Hospital mein hain. Dr. Sharma ne bola hai, thodi der mein aana.",0
"Zepto delivery boy gate pe hai, please jaldi groceries le lo. Bol raha hai 10 minutes se wait kar raha hai.",0
"Your bank account has been credited with INR 5000. For any transaction queries, do not share your OTP with anyone. Ref ID: TXYZ12345.",0
"Listen to this song, bro! It's so good. I'm sharing the link on WhatsApp.",0
"Papa, hospital mein Maa ko milne aa jao. Location pin kiya hai. Urgent hai. https://maps.app.goo.gl/abcdefg",0
"Blinkit waala bahar hai, order aaya hai. Please dekh lo.",0
Iss weekend yeh wali recipe try karte hain? Video bhejunga aaj shaam tak.,0
kaha ho? mera call kyu nahi utha rahe? urgent baat karni hai! bahut gussa aa raha hai!,0
"Seriously, 5 missed calls! Pick up the phone, I'm worried. Ye bahut urgent hai. Call me back ASAP!",0
"Your daily data pack has expired. To continue, recharge now: https://example.com/recharge. Urgent action required to restore services.",0
Alert! Your data limit is exhausted. Please visit MyJio app to recharge. An OTP will be sent for payment verification.,0
airtel: your current data plan has ended. recharge with rs 299 for unlimited data. no money refund for late recharge.,0
We've reached! You can track us here on Google Maps: https://maps.app.goo.gl/abcdefg12345. See you soon!,0
Main station pahuch gaya hoon. Tum kahan ho? Mera live location check kar lo: https://maps.app.goo.gl/hijklmn67890. Jaldi aao!,0
"Beta, I'm trying to share my location but my data pack is over! Call me on +919876543210. It's urgent!",0
"Honey, I saw your 5 missed calls. So sorry! Phone silent pe tha. Location bhej raha hoon, you can track me here: https://maps.app.goo.gl/opqrstu12345. Is everything okay? Was it urgent?",0
Your Bank Account XXXX has been debited by Rs 5000 for mobile recharge. Txn Ref: RECHRG12345. Check your email for OTP confirmation. Call +9118001234567 for any query.,0
"Hi, your Blinkit order is at the gate. Pls collect in 10 mins. Here's a quick map to pinpoint: maps.google.com/deliverypoint",0
"Kaha ho? Mera call kyu nahi utha rahe? Bohot urgent baat hai, I'm really worried. Pick up now!",0
"Dear Customer, INR 75,000.00 has been credited to your A/c XXXXXX1234 on 2023-10-27. Total available balance: INR 82,500.00. Thank you for banking with us.",0
"zepto delivery for your groceries at the gate. call +919876543210 if you can't locate me. please hurry, next delivery awaits.",0
"It's the 5th time I'm calling! Kya kar rahe ho? Need to talk ASAP, bohot gussa aa raha hai!",0
"your monthly salary of inr 65,000 has been successfully credited to your primary account. enjoy your funds!",0
"Blinkit waala hai gate pe, please come down in 5-10 mins. Your order has cold items. Thanks!",0
"babu, are you okay? why aren't you answering? i'm getting really worried. pls call back soon, it's imp.",0
Alert: Salary for October has been credited to your Bank A/c XXXXXX4567. Your new balance reflects the deposit.,0
"Hey, check out this cool video I found today! You'll love it: youtube.com/coolvids/someid",0
"kaha ho tum? kitni baar call kiya, uthaya kyun nahi? bahut urgent baat karni hai, please pick up the phone. i'm worried.",0
"Baby, you didn't pick up my calls today. Sab theek hai? Call back immediately, kuch important discuss karna hai. +919876543210",0
"Why are you not answering my calls? I am so angry! Call me back right now, this is very important!",0
Don't forget to transfer maid's salary today. Uska account no. aur amount main tumko morning mein WhatsApp kiya tha. Money is due for this month.,0
"aji, pls remember to keep cash for the maid's salary. she will come by 2 pm. usko is mahine ki payment deni hai.",0
Maid ke liye cash ready rakho. Salary time pe deni hai. Shayad 3 baje tak aayegi.,0
Your Amazon package (ASIN: B0BZV8D9T) is out for delivery. OTP for secure delivery is 7890. Do NOT share this OTP with anyone except the delivery agent. Thank you for shopping with us.,0
Amazon: Your package for order #45678 is arriving soon. Share OTP 1234 with the delivery person. Visit https://amzn.in/delivery-status for updates.,0
"parcel aa raha hai. otp 5678 driver ko dena. mera phone silent pe tha, isliye msg kar raha hu. he is near [sai mandir]. location: https://maps.app.goo.gl/xyzabc12345",0
"Hey, check out this funny video I found. You'll love it! https://youtu.be/randomFunnyVideo. BTW, did you pick up my calls?",0
"Your salary of INR 75,000 has been credited to your A/C XXXX1234. Available bal is INR 80,500. Protect your money by not sharing OTPs with anyone. - BankName",0
"Dear Customer, your Credit Card statement amount of INR 15,200 is due on 25-OCT-2023. Pay urgently to avoid late fees. For assistance, call +919876543210. - YourBank",0
"Sunoji, maid ki salary deni hai. Cash ready rakho. Kitna money dena hai? Pura month kaam kiya hai.",0
OMG! Salary credited! Chalo aaj dinner karte hain. Ye wala place check karo: https://maps.app.goo.gl/dinner_spot - Love you!,0
"your hdfc bank credit card bill for rs. 12,500 is due on 20-oct-23. please pay on time to avoid charges. total outstanding amount: rs. 25,000.",0
"Hey, did you pay maid's salary? She called on +919988776655. Ask her kitna money chahiye for the full month.",0
"Your Monthly Salary has been credited to your a/c XXXXXX5678. Avail. bal: INR 65,000. View details via secure net banking link: https://bank.co/secure_login - SBI",0
credit card bill ka reminder aa gaya. yaad se pay kar dena. kitna amount tha? check your statement.,0
"Maid ki salary deni hai next week. Cash ready rakhna, last month usko pending payment tha. She needs cash.",0
"Salary credited! Your a/c XXXX9999 has received INR 45,000. Bal: INR 50,200. Never share your OTP. Watch our safety video: https://youtu.be/bank_safety - Axis Bank",0
Your Fastag account HR26AB1234 has been debited by INR 95 at Kherki Daula toll. Current balance: INR 520. Ensure sufficient money for uninterrupted travel.,0
"hdfc bank: your credit card bill of inr 18,500 is due on 28th july. please pay urgently to avoid late payment charges. for queries, call +918001234567.",0
"Abe jaldi aa, mai pahunch gaya hu! Location dekh le: https://maps.app.goo.gl/xyzpqr. Wahi wait kar raha hu.",0
"yaar fastag se 110rs kat gaye, delhi-meerut expressway pe. balance check kar le apna bhi, kahi low na ho.",0
"Your ICICI Bank Credit Card statement for June is ready. Total amount due: INR 9,150. Pay securely via this link: https://icicibk.com/ccpay. Due date: 15th Aug.",0
"Hey! Mai yahan hoon, aaja fatafat. Urgent milna hai! Jaldi se track kar le, wait kar raha hu.",0
Fastag account HR26AB1234 deduction of INR 75 at a highway plaza successful. This is an auto-generated alert; no OTP is required for such transaction notifications.,0
"Mera credit card ka bill aane wala hai, tension ho rahi hai. Kitna amount hoga pata nahi. Tune pay kar diya apna?",0
Your taxi has reached the pick-up location. Please refer to the live map to track its exact position for a seamless experience.,0
"Abe ye video dekh, bhot urgent hai! Is link pe click kar: https://youtu.be/mustwatchvid. Sabko forward karna hai.",0
Hey! Your Blinkit groceries are almost here. Delivery boy waiting at main gate. Pls collect in 10 minutes. Location: https://maps.app.goo.gl/example,0
"Yaar, dadi ki tabiyat bohot kharab hai. Unhe hospital le gaye hain, emergency ward mein hain. Doctor ne urgent bulaya hai, please jaldi aa jao.",0
"dear participant, please join our weekly sync meeting via the following link: https://zoom.us/j/example. video call starts at 10 am sharp.",0
your zepto order #zp123456 is arriving shortly. our delivery partner is at your gate. please ensure prompt collection.,0
"Dadi ki health abhi theek nahi hai. Main hospital mein unke paas hoon, ward 304. Doctor se baat karni hai toh is number pe call karo: +919876543210.",0
"Hi team, let's connect for a quick call. Here's the meeting link for our video chat: https://meet.google.com/example. Join in 5 mins!",0
"Bhai, your Blinkit order is at the gate. Groceries delivered. Total money due is ₹450. Pls pay to delivery person. Thanks!",0
"Patient Mrs. Sharma (Age 75) admitted in Ward 2, Room 3. Condition critical. Requesting family member's urgent presence at the hospital. Doctor needs to consult.",0
Reminder: Your scheduled video meeting will commence in 15 minutes. Please be ready to join the call at the designated time.,0
"dear customer, ₹5000 has been debited from your a/c xxxx1234 on 2023-10-27. do not share otp or personal details with anyone asking for money.",0
"maa: beta, gas cylinder book karwana hai. agency ka number hai kya tere paas? jaldi karna, khatam hone wala hai.",0
"hey! yeh wali healthy recipe video dekh, bohot tasty banti hai. try kar! https://youtu.be/healthyrecipe123",0
Your Blinkit order #BLNKT12345 is at the main gate. OTP for delivery: 7890. Please collect within 5 mins.,0
"Alert: Your account ****5678 debited by INR 7500 on 28-OCT-23. For urgent query, contact our helpline at +919012345678.",0
"maa: gas agency ka online booking link hai tere paas? ya purana wala number? jaldi bhej, cylinder book karna hai.",0
"yaar, yeh naya hindi song suna kya? mast vibe hai! https://youtu.be/newhitsong456",0
Your Zepto groceries (Order ID: ZPTO9876) have arrived at the gate. Delivery partner will call in 10 minutes for pickup.,0
"Bhai, papa ko Rs. 3500 transfer kar diye hain. Check kar lena. Unko thoda urgent paisa chahiye tha.",0
"Delivery Update: Your executive is near, but needs location help. Follow this map: https://maps.app.goo.gl/myaddressxyz. Arriving in 10 mins.",0
maa: yaad se aaj shaam tak gas cylinder book karwa de. kal bahut mushkil hogi.,0
"Kahan ho tum? Call kyon nahi pick kar rahe? It's urgent yaar, I'm getting so worried. Pls call back ASAP!",0
"Your CC bill for Rs.15,450 is urgently due on 25-Aug. Pay securely via https://bank.co/paycc to avoid late charges. - MyBank",0
"Beta, gas cylinder khatam hone wala hai. Agency ka number +918765432100 hai, book kar dena please. Pehle book karlo, baad mein money de dena.",0
"Are you okay? Kahaan ho? I'm waiting near the usual cafe. If you're stuck, send location. Yahan milte hain? https://maps.app.goo.gl/cafeplace",0
"To confirm your Credit Card bill payment of Rs.15450.00, enter OTP 987654 on our secure portal: https://mybank.com/securepay. Do not share this OTP with anyone.",0
"Arre jaldi gas cylinder book kar do! Subah se khali hai. Urgent money chahiye gas bharne ke liye, main transfer kar rahi hoon.",0
seriously? still no call back? i have some really important 'money' related stuff to discuss about next month's expenses. pick up the phone now!,0
"Action Required: Your credit card payment for Rs.12,345 is urgently needed to clear your pending balance. For immediate support, call our helpdesk at +911800112233.",0
"Gas book kiya kya? Ekdum urgent hai. Mummy ko cake banana hai, ye video dekho kitna easy hai! https://youtu.be/easycake",0
"hey, tera credit card bill ka payment due hai kya? pata chala tha ki next week money nikalne wala hai uske liye.",0
Your daily data limit has expired. Recharge urgently to continue high-speed access. Visit yourtelecom.com/recharge for exciting packs.,0
"Hey team, join the daily standup video call at 10 AM sharp today. Link: meet.google.com/xyz-abcd-efg. Don't miss! Check this quick tutorial too: youtube.com/watch?v=intro-to-project",0
"Beta, ye Sharma uncle ka number hai: +919876543210. Unhe call kar lena kal morning mein, ghar ke kaam ke baare mein important baat karni hai.",0
"Alert: Your active data pack has expired. To enjoy uninterrupted services, please recharge your plan at the earliest. Thank you for choosing us.",0
Pls join our urgent project sync video call in 15 mins. Check WhatsApp grp for the meeting link. Need everyone to be there for quick decision making.,0
Ye plumber ka number hai jisse baat hui thi. Usne bola kitna money lagega for repair. Save this contact: +919988776655. Call him by evening.,0
"your mobile data validity has expired. to securely recharge your account, visit our app and use the otp sent to your registered mobile number for transaction.",0
"hey, are you free for a quick video call tomorrow morning to discuss the client brief? maybe we can grab coffee later at this place: maps.app.goo.gl/new_cafe_location",0
"Mom ne bola tha tumhe Divya ki friend ka number chahiye tha for college notes. Usko save kar lena, bahut helpful ladki hai. Kal baat karna usse.",0
your monthly data limit is nearing expiration. please ensure timely recharge to avoid service disruption. invest wisely in your next pack to save money and stay connected.,0
"Kahan ho? I called u like 10 times! Boht urgent hai, pick up the phone immediately! M so worried n angry. Pls call back.",0
"your hdfc bank credit card statement for period 01-06-2024 to 30-06-2024 is due on 2024-07-15. total amount payable: inr 15,250. pay via netbanking to avoid late fees.",0
"Your Salary of INR 85,000 has been credited to your A/c XXXXXX1234 on 2024-07-01. Your available balance is now INR 90,500. Thank you, ICICI Bank.",0
"Sunno! Kahan ho? Missed your call, call back on +919876543210. I need to tell you something important. Milenge at this spot? https://goo.gl/maps/examplelocation",0
"Hey! Tera SBI CC bill due hai, pay kar de jaldi. Total amount 20,000 rupaye. Link check kar: https://bank.sbi/paycc. Late fees lagegi warna!",0
"Boss! Salary aa gayi! ₹55,000 credited to your account. Ab party time! 🎉 Check your balance now. Money has arrived!",0
"where are you? i have an urgent matter to discuss, why are you not picking up my calls? this is serious, pick up now!",0
"reminder: your axis bank credit card bill of inr 8,750 is due on 2024-07-15. click here to view statement and pay: https://axisbank.com/billpay. payments after due date may incur penalty.",0
"INR 1,20,000 has been successfully credited to your Kotak Bank A/c XXXXXX4567 as 'Salary Payment'. Your updated balance reflects this money. For queries, contact bank.",0
"Baby, I tried calling you. No response. Pls call back. Dekh yeh video, so funny! https://youtube.com/watch?v=samplevideo. Miss you! Call me on +919988776655.",0
"Maid ka salary dena hai, Rs. 7000 cash hai kya? Uska payment urgent hai iss month.",0
Your Blinkit order of groceries is 10 mins away. Pls collect at main gate. Track here: https://maps.app.goo.gl/abcdefg,0
"Beta, ye naya number save kar lo: +919876543210. Call him about the new policy details.",0
"Hi, please process the maid's salary payment for this month. Her dues need to be cleared soon. Do you have the money ready?",0
zepto delivery waala gate pe hai 5 min mein. groceries le lena. pin location bhej raha hu just in case: https://maps.app.goo.gl/pqrsxyz,0
"Ye contact number save kar lo: +911234567890. Use urgent call karke details pooch lena. Don't worry, no OTP needed.",0
"Dear Customer, ₹5,000 has been credited to A/C XX1234 on 22-07-2024. Your available balance is ₹15,000. Do not share any OTP for this legitimate transaction.",0
Maid ka payment karna hai. Kitna money h cash? Is month ka pay due hai. Pls arrange.,0
Ye number save kar lo: +919988776655. Use talk karna important hai. Baaki details ke liye ye video dekh lo: https://youtu.be/somevideoID,0
Your order #98765 is at the gate. Please collect in next 10 minutes. Urgent collection requested for perishables. Check app for link.,0
"Hi, maid ka salary due hai. Cash ready rakhna, it's urgent to pay her this month. Kitna money dena hai?",0
Reached the venue. You can track my exact location here: https://maps.app.goo.gl/XYZ123abc. Will share if I move from here.,0
FASTag Alert: Rs. 125.00 deducted at DND Flyway Toll Plaza for vehicle DL9C1234. Available balance: Rs. 875.50.,0
Maid ko pay karna hai next week. Uska salary kitna banta hai iss month? Cash ready rakhna please.,0
"Hey, just sharing the link to our meeting spot. We are almost here. Confirm when you reach this location: https://maps.app.goo.gl/PQR456def",0
Your vehicle MH01AB5678 crossed Panvel Toll Plaza. Rs. 70.00 deducted. Current FASTag balance is low. Add money to avoid inconvenience.,0
"Hi, maid ne poocha salary kab milegi. Please transfer usko cash by EOD. Can confirm details on +919876543210 if needed.",0
"Hum bas pahunch gaye. Location bhejta hun, tum bhi idhar aa jao. Map check karna.",0
"mera fastag balance low ho gaya hai, ek aur toll pe deduct hone wala hai. thoda amount add kar do please for vehicle up14cd7890.",0
"Dear Customer, OTP for your recent transaction is 654321. Do not share this OTP with anyone. For details, visit this link: https://securebank.net/myacct",0
"your amazon package with order #abcd123 is out for delivery. otp for delivery is 12345. pls do not share this otp with anyone other than the delivery agent. for help, call +918000123456.",0
fastag: rs. 75.00 deducted for vehicle ka01ab1234 at xyz toll plaza. your available balance is rs. 550.00. recharge now to avoid inconvenience.,0
"reminder: your hdfc bank credit card statement for account xxxx1234 is due on 25-oct-2023. total amount due: rs. 15,000. pay minimum amount of rs. 750 to avoid late fees.",0
"Hi, apka Amazon package aaj deliver hoga. Driver abhi 15 min door hai. Track karna hai toh yahan dekho: https://maps.app.goo.gl/package_loc_123",0
"fastag se rs. 80 kat gaye, up toll plaza pe. gaadi no: dl98cd5678. balance check karlo.",0
"Yaar, credit card bill bharne ki date aa gayi. SBI ka hai, jaldi pay karna hai. Amount Rs 12k.",0
Your Amazon delivery for order #QWERTY987 has an OTP: 54321. Please provide this OTP to the delivery associate only upon receipt of your box. Do not share with anyone else.,0
FASTag update: Rs. 60.00 has been deducted from your wallet for vehicle HR26EF3456 at Grand Trunk Toll. Current balance is low. Recharge urgently.,0
"axis bank credit card: your bill payment due date for card ending xxxx6789 is 28-oct-2023. total outstanding: rs. 22,500. learn how to pay easily: https://youtu.be/pay_bill_tutorial",0
"Hey, tera Amazon ka delivery OTP 7890 hai. Milte hi bolna. Track karna hai toh ye link: https://track.amazon.in/123xyz",0
"Hi sab! Meeting ka link ye hai, please join karo 10 mins mein: meet.google.com/xyz-abcd-efg",0
"Darling, I'm really worried. Why aren't you picking up my calls? It's urgent. Please call me back ASAP.",0
"Beta, ye Uncle Raju ka number hai. Unko call kar lena kal morning mein. +919876543210",0
"dear customer, your a/c xxxx1234 has been debited rs 5000. otp for transaction 123456. if not you, call bank immed. sbi.",0
"Good morning team, please join today's project review meeting at 11 AM using this video call link: zoom.us/j/1234567890?pwd=abc",0
"Kahan ho? Mera call kyon nahi utha rahe? Bohut urgent baat karni hai! I'm getting angry, please pick up.",0
Yeh electrician ka number hai. Usko bula le fridge theek karne. +919988776655. Usse baat kar lena.,0
Hey! Hum log yahan pahunch gaye hain. Tu bhi idhar hi aa ja. Location link: https://maps.app.goo.gl/abcdefg12345,0
"Pura din ho gaya, ek call bhi wapas nahi kiya! Sab theek hai na? Please call me jab free ho. Bahut worry ho rahi hai.",0
"Son, I've shared Mr. Sharma's contact number with you. Please save it and speak to him regarding the property papers. His number: +917766554433.",0
Your FASTag a/c XXXXX123 has an urgent low balance alert. Rs. 50 deducted at Kherki Daula Toll Plaza for vehicle HR26XX1234. Please recharge immediately to avoid penalties.,0
"Yaar, mera daily data limit expired ho gaya! Aaj sham ki party ki location bhej de na. Call me on +919876543210 if needed.",0
Your Amazon package with order ID AMZ12345678 is out for delivery. Please share OTP 123456 with the delivery associate upon receipt of your box. Do not share OTP with anyone else.,0
INR 75.00 deducted from your FASTag wallet (XXXXX987) for vehicle UP16XX5678 at Shahjahanpur Toll Plaza. Check your transaction details: maps.google.com/fastag_tx_status,0
"OMG! Daily data limit expired! Ab kaise dekhunga woh new YouTube video? Need to recharge, par abhi money nahi hai.",0
