text,label
आपके पार्सल की डिलीवरी में समस्या है। कृपया अतिरिक्त शुल्क का भुगतान करने के लिए इस लिंक पर क्लिक करें: http://deliverytrack.co/payfee,1
"सरकार की नई योजना के तहत आपको ₹10,000 की सब्सिडी मिल रही है। अपनी राशि प्राप्त करने के लिए इस लिंक पर क्लिक करें: http://govtbenefits.online/claim",1
"घर बैठे रोज़ाना ₹3000-₹5000 कमाएँ! आसान काम, तुरंत भुगतान। अभी व्हाट्सएप करें: +91 8XXXXX6789",1
बधाई हो! आपने ₹25 लाख की लॉटरी जीती है। अपना इनाम पाने के लिए इस नंबर पर कॉल करें: 00917XXXXX1234,1
पार्ट-टाइम नौकरी का सुनहरा अवसर! हर दिन ₹2000-₹5000 वेतन। तुरंत आवेदन करें: bit.ly/easyjobin,1
आपका बैंक खाता ब्लॉक कर दिया जाएगा! कृपया अपना KYC तुरंत अपडेट करें: bankupdate.in/kyc-now,1
"सरकारी योजना के तहत आपको ₹75,000 की सहायता राशि मिलेगी। अभी रजिस्टर करें: pm-yojna.gov.in/apply",1
कम निवेश में ज़्यादा कमाई! रोज़ाना 15% रिटर्न पाएं। अधिक जानकारी के लिए विजिट करें: earnmore.xyz/invest,1
KBC विजेता सूची में आपका नाम है! ₹1 करोड़ का इनाम जीतने के लिए 7XXXXX5555 पर संपर्क करें।,1
फ्री गिफ्ट! Amazon से ₹5000 का वाउचर पाएं। इस लिंक पर क्लिक करें: amazon-gift.in/claim,1
आपका बिजली बिल बकाया है। रात 9 बजे तक भुगतान न करने पर बिजली काट दी जाएगी। तुरंत भुगतान करें: electricitybill.co/pay,1
घर बैठे नौकरी के लिए आवेदन करें! प्रतिदिन ₹1000 से ₹2500 तक वेतन। व्हाट्सएप: +91 9XXXXX0000,1
सावधान! आपके आधार कार्ड की जानकारी अपडेट करें अन्यथा आपका बैंक खाता बंद हो सकता है। तुरंत विजिट करें: uidai-verify.org/update,1
"प्रिय ग्राहक, आपका बैंक खाता सुरक्षा कारणों से अस्थायी रूप से ब्लॉक कर दिया गया है। इसे पुनः सक्रिय करने के लिए, कृपया इस लिंक पर क्लिक करें और अपना पैन कार्ड विवरण अपडेट करें: `http://bank.kyc.update.com/verify`",1
"आपका बैंक खाता तुरंत बंद कर दिया जाएगा यदि आपने अपनी KYC/पैन कार्ड जानकारी अपडेट नहीं की है। इस समस्या से बचने के लिए, इस नंबर `8800123456` पर कॉल करें या `http://quick-update.in/kyc` पर जाएं।",1
"बधाई हो! आपने Jio लकी ड्रॉ में ₹25 लाख जीते हैं। राशि प्राप्त करने और अपना पैन कार्ड अपडेट करने के लिए, इस लिंक पर क्लिक करें: `https://jio-winners.co/claim-prize`",1
आपका बिजली कनेक्शन आज रात 9 बजे काट दिया जाएगा क्योंकि आपका बिल बकाया है। बिल अपडेट करने और कनेक्शन ब्लॉक होने से बचाने के लिए तुरंत इस नंबर `+919987654321` पर संपर्क करें।,1
"आपका ATM कार्ड ब्लॉक कर दिया गया है। इसे फिर से सक्रिय करने और अपने विवरण अपडेट करने के लिए, कृपया इस लिंक `http://atm-card-verify.net/update` पर क्लिक करें और अपना पैन कार्ड नंबर दर्ज करें।",1
"आपको ₹49,999 का आयकर रिफंड मिलेगा। अपने खाते में राशि प्राप्त करने के लिए, इस लिंक पर क्लिक करके अपना पैन कार्ड विवरण अपडेट करें: `https://incometax-refund.info/claim`",1
"आपके WhatsApp अकाउंट को स्थायी रूप से ब्लॉक कर दिया जाएगा। इससे बचने के लिए, इस लिंक `http://whatsapp-verify.tech/secure` पर जाकर अपना मोबाइल नंबर और पैन कार्ड विवरण अपडेट करें।",1
"आपकी SIM सेवा 24 घंटे के भीतर बंद कर दी जाएगी। अपनी सेवा जारी रखने और इसे ब्लॉक होने से बचाने के लिए, कृपया इस `http://sim-kyc-update.org/verify` लिंक पर क्लिक करें और अपना KYC व पैन कार्ड अपडेट करें।",1
"प्रधान मंत्री आवास योजना के तहत आपको ₹1,50,000 मिलेंगे, लेकिन आपका खाता बंद है। लाभ प्राप्त करने के लिए इस नंबर `7012345678` पर संपर्क करें और KYC अपडेट करें।",1
"आपके खाते में ₹15,000 जमा करने के लिए एक OTP आया है। कृपया इसे अपडेट करने के लिए इस लिंक `http://online-bank-confirm.xyz/otp` पर साझा करें। अन्यथा, आपका खाता ब्लॉक हो सकता है।",1
Urgent: आपका पैन कार्ड अमान्य घोषित कर दिया गया है। इसे तुरंत अपडेट करें अन्यथा आपका बैंक खाता बंद कर दिया जाएगा। इस लिंक `http://pan-update-india.com/fix` पर क्लिक करें।,1
"बधाई हो! आपने ₹25,00,000 की लॉटरी जीती है। इनाम प्राप्त करने के लिए, अभी इस लिंक पर टैक्स भरें: bit.ly/tax-claim25",1
"कौन बनेगा करोड़पति से आपको ₹35,00,000 का नकद इनाम मिला है। तुरंत क्लेम करने के लिए हमें इस व्हाट्सएप नंबर पर संपर्क करें: 917XXXXXXX8.",1
आपका बैंक खाता (SBI) ब्लॉक कर दिया गया है। इसे अनब्लॉक करने के लिए अपनी KYC जानकारी अपडेट करें: sbi.update-link.in/kyc. तुरंत करें!,1
आपके आधार कार्ड को PAN से लिंक नहीं किया गया है। आपका खाता निलंबित हो जाएगा। अभी लिंक करें: mygovt.link/aadhaarpan.,1
"आपकी सिम ने ₹50,00,000 का इनाम जीता है! यह पुरस्कार पाने के लिए कृपया इस नंबर पर कॉल करें: 88XXXXXXX9 और अपनी जानकारी सत्यापित करें।",1
घर बैठे प्रतिदिन ₹3000 कमाएँ! कोई अनुभव नहीं चाहिए। आवेदन के लिए इस लिंक पर क्लिक करें: workfromhome.in/applynow.,1
"प्रिय ग्राहक, आपका बिजली बिल बकाया है। यदि आप तुरंत भुगतान नहीं करते हैं, तो आपकी बिजली काट दी जाएगी। अभी भुगतान करें: lightbill.pay.com/due.",1
आपका पार्सल डिलीवरी के लिए लंबित है। शुल्क का भुगतान करने के लिए इस लिंक पर क्लिक करें और ट्रैकिंग नंबर भरें: delivery-status.co/pay.,1
"आपको ₹5,00,000 का तुरंत पर्सनल लोन मिल सकता है! कोई कागजी कार्रवाई नहीं, तुरंत स्वीकृति। इस नंबर पर व्हाट्सएप करें: 93XXXXXXX0.",1
केवल ₹5000 निवेश करके रोज़ाना ₹1000 कमाएँ। शानदार रिटर्न! अधिक जानकारी के लिए अभी रजिस्टर करें: investdaily.io/signup.,1
आपका बैंक खाता संदिग्ध गतिविधि के कारण अस्थायी रूप से निलंबित कर दिया गया है। इसे बहाल करने के लिए अपना OTP साझा करें: 77XXXXXXX7 पर।,1
तत्काल! आपका बेटा ड्रग्स के साथ पुलिस द्वारा थाना में गिरफ्तार कर लिया गया है। उसे जेल से बचाने के लिए इंस्पेक्टर सुरेश से तुरंत संपर्क करें: +91-98765-43210।,1
महत्वपूर्ण सूचना! आपके बेटे को ड्रग्स मामले में डिजिटल रूप से गिरफ्तार कर लिया गया है। तत्काल जुर्माने का भुगतान इस लिंक पर करें: upi.me/scamfund वरना कानूनी कार्रवाई होगी।,1
"प्रिय ग्राहक, आपके बैंक खाते की KYC समाप्त हो गई है। कृपया तुरंत इस लिंक पर क्लिक कर अपनी जानकारी अपडेट करें अन्यथा आपका खाता ब्लॉक कर दिया जाएगा: bit.ly/bankkyc24",1
आपके बिजली बिल का भुगतान बकाया है। आज रात 9 बजे तक भुगतान न करने पर आपकी बिजली काट दी जाएगी। तुरंत भुगतान के लिए इस नंबर पर संपर्क करें: 80123-45678।,1
बधाई हो! आपने KBC लकी ड्रॉ में ₹25 लाख जीते हैं। अपना इनाम पाने के लिए इस व्हाट्सएप नंबर पर तुरंत संपर्क करें: wa.me/918XXXXX9001।,1
घर बैठे प्रतिदिन ₹5000 कमाएं! बिना किसी निवेश के ऑनलाइन पार्ट-टाइम जॉब। अभी आवेदन करें: job.scam.in,1
"आपको ₹18,000 का आयकर रिफंड लंबित है। रिफंड प्राप्त करने के लिए इस फॉर्म को भरें: tax.refund.link/2024",1
"तुरंत ₹50,000 से ₹5 लाख तक का पर्सनल लोन पाएं! कोई दस्तावेज़ नहीं, कोई क्रेडिट चेक नहीं। 5 मिनट में अप्रूवल: loan.fast.co.in",1
प्रधानमंत्री उज्ज्वला योजना के तहत आपको गैस सिलेंडर सब्सिडी स्वीकृत हुई है। अपना आवेदन पूरा करने के लिए तुरंत इस लिंक पर जाएं: ujjwala.subsidy.online,1
आपका अमेज़न पार्सल डिलीवरी में समस्या है। कृपया इस समस्या को हल करने के लिए दिए गए हेल्पलाइन नंबर 70000-00000 पर तुरंत कॉल करें।,1
आपका व्हाट्सएप अकाउंट हैक हो गया है। इसे तुरंत सुरक्षित करने के लिए इस लिंक पर क्लिक करें और अपनी जानकारी सत्यापित करें: secure.whatsapp.profile,1
