text,label
FINAL NOTICE: Your electricity bill unpaid. Your supply will be power off tonight at 9 PM. Contact our officer Mr. Sharma at +91 9012345678 to prevent disconnection.,1
Excellent Part-time Job! Earn Upto Rs.8000 daily income with no experience. High salary guaranteed. Contact our HR team on WhatsApp via +91 9345678901 to apply now!,1
Hi! We have a part-time WFH opportunity. Earn Rs.2000-5000 daily income with NO EXPERIENCE required. Fixed weekly salary. Whatsapp HR at +91 9876543210 to apply now! Limited slots!,1
Good News! Earn daily income up to 8000! Simple part-time tasks from home. No experience needed. Join our WhatsApp group: bit.ly/easyjobnow and start earning your salary today!,1
"Dear Customer, we are offering an exciting work from home opportunity. Get instant daily income credited to your account. Full-time/part-time. Contact our HR team on whatsapp: +91 9123456789. LIMITED TIME OFFER! No experience needed!",1
"URGENT: Part-time job with high daily income available! Work 2-3 hours from home, no experience needed. Salary starting 25,000/month. Message 'HR' on WhatsApp: bit.ly/highpayjob",1
"Dear Customer, Your refund of Rs. 4999 has been approved and is ready to be credited. Please claim your free money before it expire in 24 hrs. Click here: bit.ly/claimyourcash",1
"CONGRATS! You've received a cashback of Rs. 299. To get this amount credited to your bank account, please visit: bit.ly/cashbacknow. Offer expires SOON!",1
ALERT! Your pending refund of Rs. 1500 is about to expire. Click to claim your money immediately before it's gone! Visit: bit.ly/getyourrefund,1
"Dear Customer, Your Bank Account has been BLOCKED due to pending KYC update. To unblock, please update your PAN details at: kyc-update.com/verify. Action required URGENTLY.",1
"Important: Your SBI account will be blocked within 24 hours if KYC is not updated. To avoid service disruption, kindly update your details here: bit.ly/sbi-kyc-now. Don't IGNORE!",1
ALERT: Your account is blocked. Your PAN card details are required for KYC verification. Update NOW or your services will be terminated. Click: verify-kyc.com/update-pan,1
"Dear Customer, Your Bank Acc will be BLOCKED today if KYC PENDING. Please UPDATE your PAN details thru this link: bit.ly/mybank-kyc",1
"Your sbi account is blocked. Urgently update kyc now. Click here to update: kyc-update.com/sbi-verify. If not, account close.",1
"Hi Mum, it's me. My old phone had an accident and is totally broken. This is my new number. I'm at the hospital, urgent need to transfer some money for treatment. Can you please do it now?",1
"Hey Dad, I lost my phone, so this is my new number. I'm in a tricky situation, really urgent I need some money transferred immediately. I'll explain later. Please reply ASAP.",1
"Good News! Your REFUND of Rs. 4,999 has been CREDITED. CLAIM it before it expire! Click this link to claim now: my-refunds.com/claim-now",1
"Dear Customer, You have received a cashback of Rs. 2,500. This offer will expire soon. To claim your credited amount, visit: freecash.io/claim-bonus",1
"Dear Customer, Your Bank accout will BLOCK. PLease update your KYC details immediatly using this link: bankinfo.in/update-kyc or call +91 9876543210.",1
"Mummy, it's me. My phone broke in a small accident, this is my new number. I'm okay, but at the hospital and need to transfer money for immediate bill payment. Very urgent.",1
"Congratulation! You have WON Rs. 10,000! Your amount has been CREDITED. CLAIM this FREE money now before OFFER EXPIRE! Use link: winmoney.cc/claim",1
"ATTENTION: Your Bank Account is getting BLOCKED due to incomplete PAN KYC. To AVOID this, kindly UPDATE your details NOW via: kyc.securelink.org/verify",1
Urgent Hiring! Work from Home & Earn high daily income up to ₹8000! No experience needed. Part-time/Full-time. High salary. Contact our HR on WhatsApp: +91 9876543210. Limited slots!,1
"Hi there! Amazing part-time job opportunity. Get daily income starting from ₹2000! No experience required, just a smartphone. For details and instant salary, message us on WhatsApp: https://bit.ly/earnmoneyfast. HR team waiting!",1
"Dear User, Want extra income? Join our platform for a part-time job with guaranteed daily income. No prior experience needed. Attractive salary package. Connect with HR on WhatsApp: +91 9123456789 or visit kyc-update.com/joboffer for quick registration.",1
🎉 Earn BIG daily income with a flexible part-time job! No experience needed! Excellent salary. HR is recruiting now. Ping us on WhatsApp: +91 9988776655. Start earning today!,1
"Dear Customer, Your electricity bill is unpaid. Power off will happen tonight at 10 PM. To avoid disconnection, call our officer immediately on +91 9012345678. Act fast!",1
Urgent Warning! Your electricity bill is pending. Your power supply will be cut off by 8 PM tonight. Avoid power off. Contact our Executive Officer on +91 9555667788 NOW to clear your unpaid bill or visit bit.ly/powerbill.,1
LAST CHANCE! Your power is scheduled to go off tonight due to bill unpaid. An officer will disconnect supply. Call +91 9321098765 to stop power off. Failure to comply will result in permanent disconnection.,1
"ATTENTION: Your electricity account shows an unpaid bill. Power will be OFF tonight. For immediate assistance and to prevent power off, speak to our Officer Mr. Sharma on +91 9765432100. Resolve your bill unpaid issue.",1
"Hi mum, it's me. My phone broke and I lost it. This is my new number. I'm in hospital after an accident, need money urgent for treatment. Can you transfer ₹25,000 to this new account? Details: bit.ly/helpmedear. Please hurry!",1
"Hey dad, this is my new number. My old phone is gone. I'm in a bit of an urgent situation, got into an accident and I'm at the hospital. Need some funds to cover initial costs. Can you transfer money ASAP? Please reply to this new number. Its very urgent!",1
"Hi Mum, it's me. My old phone got damaged in an accident. This is my new number. I'm in hospital, need urgent money transfer for meds. Please transfer to +91 9876543210. I can't talk much.",1
"Dad, my phone is lost and this is a new number. I had an urgent accident and need money for hospital fees. Can you transfer immediately? Call this number only if urgent +91 9988776655.",1
"Mum its me, my fone is broken in an accident. Im at hospital. Urgent need money for bills. Can u transfer to this new number +91 9123456789? Plz hurry.",1
"Dear Customer, CONGRATULATIONS! You are a Grand Prize winner in our Annual Lottery! To claim your 2 Crore Rupees, visit bit.ly/yourprize and pay the processing tax within 24 hours. HURRY!",1
"Great NEWS! You have been selected as a lucky winner of our special lottery draw. Claim your Rs.50,000,000 prize now! Pay a small tax via bit.ly/claimyourwin to finalize. Offer expire soon!",1
"Your Mobile Number Is WINNER Of Mega Lotto! Congratulations you have WON 1 MILLION DOLLARS! To claim your Prize, please fill your details at bit.ly/million-lotto and pay the nominal Tax. Very URGENT.",1
"Dear Customer, Your REFUND of Rs. 4,999 has been approved and credited. To claim your full amount, please verify your bank details here: kyc-update.com/refund. Link will expire in 1 hour.",1
"URGENT ALERT: Your account has been credited with an unexpected cashback of Rs. 7,500! Claim this free money now before it expires. Visit kyc-update.com/cashback to instantly add to your wallet.",1
"ATTENTION! Rs. 2,000 REFUND PENDING. Your online transaction refund is due. Please claim it immediately via this link: kyc-update.com/claim-now. Offer expires TONIGHT. Don't miss free money!",1
"Your Recent Payment of Rs. 1500 Failed! But GOOD NEWS, we credited a special bonus for you. Claim your 500 Rs. FREE MONEY NOW! Click link: bit.ly/bonusmoney. This link expire in 30 Min!",1
"Hi mum its me, my old phone broken so msg from this new number. I had an accident, little hurt but in hospital. Its urgent I need to transfer money fast for treatment. Pls send to 91 9876543210 urgently.",1
"Dad, my phone lost completely, this is new number. I am in hospital after minor accident. Very urgent I need money for quick transfer to this account. Pls call 91 9765432109 or transfer. Can you pls help? Reply fast.",1
"CONGRATULATIONS! You are the lucky WINNER of Rs. 25,00,000 in the Jio Lottery Prize! To CLAIM your prize and pay the required tax, visit bit.ly/jio-win-claim or WhatsApp +91 9123456789. Your winning code is JIO2345.",1
"Dear Customer, YOU ARE A WINNER OF OUR ANNUAL PRIZE LOTTERY! Your mobile number has been selected for a Cash PRIZE of 1 Crore! To CLAIM this prize, urgent reply ""YES"" to this number and pay processing TAX fee. Limited time offer!",1
"WhatsApp BIG PRIZE WINNER! You have won GBP 500,000 in our international lottery. To claim your prize and handle the tax, please visit: kyc-update.com/whatsapp-win and provide details. Don't miss this lifetime chance!",1
"URGENT HIRING! Work from home, NO EXPERIENCE required! Earn DAILY INCOME of Rs. 3000-5000. Flexible hours. Interested? WhatsApp 'JOB' to +91 9988776655. HR Department is waiting!",1
Part-Time Job Offer: Earn high daily salary completing simple tasks on your phone. No experience needed. Guaranteed daily income Rs. 2000+. Contact our HR manager on WhatsApp: bit.ly/easyjobnow to start earning!,1
"Dear Customer, We have a WFH opportunity with a fixed SALARY + high daily commission. No experience. Limited slots! Apply via WhatsApp to +91 9012345678. HR Team.",1
"Mum, I had a serious accident and broke my phone, this is my new number. I am in hospital and they need an urgent transfer for emergency treatment. Can you please help me? Call this number +91 9321098765 if you can't transfer immediately.",1
Amazing WORK-FROM-HOME opportunity! Earn DAILY INCOME up to $500! No experience needed. Our HR team is hiring now. Apply on WhatsApp to +91 8877665544 or click bit.ly/work-from-home-hires. Don't miss this!,1
"Congratulation! Dear Customer you are a winner of our annual lottery prize of 25 LAKH. To claim your prize money, please pay the processing tax on bit.ly/lotterywinr or call +91 9876543210 immediately. Offer expire soon!",1
"URGENT! You have been selected as a lucky winner in the Mega Lottery. Your prize amount of 50,000 USD is pending. Claim NOW at bit.ly/my_prize or it will be forfeited. A small tax fee is required.",1
"Dear Customer, You are winner of a 1 CRORE PRIZE in JIO LOTTERY. To claim your prize money and for tax payment, call +91 9123456789. Your winning number is 786. Dont miss it!",1
"HUGE NEWS! Your mobile no. has WON a cash prize of ₹99,999 in our DIWALI BONANZA lottery. Claim your prize and pay minimum tax at bit.ly/win_now before it expire. This is your last chance!",1
"Dear Customer, Your Bank Account has been BLOCKED due to pending KYC update. To UNBLOCK and link your PAN, visit kyc-update.com/verify or call +91 9012345678. Act now to avoid permanent block.",1
"Your SBI account is BLOCKED! Immediate KYC update is required to continue services. Please link your PAN card and update details via bit.ly/sbi_kyc_now. If not update, your account will be closed.",1
"Dear Customer, Your account will be BLOCKED in 24 hours if KYC is not update. Complete your PAN verification through this link: kyc-bank.co/update_pan. Ignore this message and your access will be suspended.",1
"Congratulations! Your REFUND of ₹5,500 has been approved and is pending to be credited. To claim your refund, click on this link bit.ly/getmycashback. Offer expire in 10 minutes!",1
Your Cashback of ₹1999 has been credited but pending for claim. Click now to claim your free money before it expire today! Visit: free-cash.xyz/claim_now or call +91 9555555555.,1
IMPORTANT! An amount of ₹7899 is credited to you as a pending refund from your last online purchase. Claim it here: refund-wallet.in/claim. Link will expire in 1 hour.,1
"Hi Mum, its me. My phone fell and broke during an accident. This is my new number. Im in the hospital urgently need you to transfer funds. Can't call right now.",1
"Dad, my phone is lost! This is my new number. I'm in a tricky situation after an accident, need urgent help with a transfer. Please reply fast, I'm at the hospital.",1
"Hi Mom, it's your child. My old phone is completely broken. This is my new number, save it. I had an urgent accident and need money transferred to pay something at the hospital. Please help now.",1
"Mum, I dropped my phone. This is my new number. I had an urgent accident, need to transfer some funds right away for hospital fees. Call this number if you can, but it might be busy.",1
"Dear Customer, GREAT OPPORTUNITY! Work from home part-time. Earn daily income of Rs. 5000+! No experience needed, fixed salary. Contact HR via WhatsApp on +91 9988776655 to apply now!",1
HR ANNOUNCEMENT: Urgent hiring for part-time online roles. Enjoy high daily income with flexible hours. No experience required! Fixed salary payout. WhatsApp us: +91 9123456789 to start earning.,1
"LOOKING FOR PART TIME WORK? Get Rs. 3000 daily income! Join our team, no experience needed. Attractive salary package. Connect with HR on WhatsApp for details: +91 9000011111. Limited slots!",1
"Congratulations! Your refund of Rs. 7,999 has been processed and credited. To claim your full amount, visit: kyc-update.com/claim-now. This offer will expire soon. ACT FAST!",1
"ATTENTION: A refund of Rs. 1500 is pending. Click the link to claim: bit.ly/secure-refund. If not claimed, it will expire within 12 hours. Your last chance!",1
"Your cashback offer has been approved and credited. To claim your free money, click this link immediately: bit.ly/cashback-bonus. This unique offer will expire today!",1
"Dear Customer, Your electricity connection will be put on power off tonight due to bill unpaid. Please call our officer +91 9876543210 immediately to avoid disconnection. This is your last warning.",1
URGENT NOTICE! Your power off is scheduled for tonight at 10 PM because your bill unpaid. Contact our supervising officer at +91 9988776655 or update payment via https://eb-pay.kyc-update.com/ Avoid service interruption.,1
"Hi Mum/Dad, it's me. My old phone broke, this is my new number. I had an accident and I'm at the hospital. It's urgent, need money for bills. Can you please transfer some funds right away? I'll explain later.",1
"Hey Dad, it's me. My phone got lost, using a friend's new number. I'm in hospital for an urgent matter after a minor accident. Need to pay something quickly. Can you do a bank transfer for me now? Call me here if you can.",1
"CONGRATULATIONS! You are a lucky winner of our International Lottery! Your prize of $500,000 awaits! To claim your amazing prize, visit: bit.ly/lotterywinnow. A small tax processing fee applies.",1
"Dear Valued Customer, You have been selected as a WINNER in the Mega Millions Lottery! Your HUGE prize must be claim within 24 hours. Call Mr. Sharma to process your claim for tax and prize at +91 9123456789.",1
Your ACCT is overdue! Immediate power off will occur tonight. Your bill unpaid amount is Rs.1500. Settle now via this link: https://utility-update.com/pay-bill or call our officer to avoid full service suspension.,1
"Hi Mom, my phone is completely broken, using this new number now. I had an accident, waiting in the hospital for treatment. Very urgent, need 15,000 for emergency. Can you please transfer it? I'll call you later.",1
"You are the GRAND PRIZE winner of our Annual Cash Lottery!! Your winning code is LTY300. Claim your USD $1,000,000 prize now! Pay nominal tax fee at https://prize-claim.com/kyc and confirm your win.",1
ATTENTION DEAR CUSTOMER! Your electricity bill unpaid. Power off tonight if not pay. Call our officer on this NEW NUMBER +91 9012345678 to avoid problem. ACT FAST!,1
"Dear Customer, Your recent purchase REFUND of Rs. 4,999 has been approved and will be credited to your account. To claim, please verify via: bit.ly/refund-claim. Link will expire in 24 hrs. Act fast!",1
"CONGRATS! You have 7500 INR cashback pending. To claim your FREE MONEY and have it credited instantly, visit this secure link: kyc-update.com/cashback. Hurry, offer expires today!",1
Government COVID Relief Fund has credited Rs. 8500 in your name. Please claim by clicking: bit.ly/grant-fund. This link will expire soon. Do not miss this refund!,1
"Hi Mum, my phone broke in an accident, this is my new number. I urgently need money to pay a bill. Can you transfer Rs. 15,000 for me? I'm in hospital for checkup. Will explain later.",1
"Dad, I lost my phone & wallet. This is my new number. I have an urgent payment for a lawyer. Can you please transfer 25k to this account: [FAKE_ACCOUNT_DETAILS]? I'll call you from a landline once sorted. Very urgent!",1
"Mum, it's me. My old phone is gone. This is new number. I need urgent help with a payment for a doctor. I'm in hospital for observation after a minor accident. Can you please transfer 10000 quickly? I'll call you later.",1
"CONGRATULATIONS! You are a Grand Prize WINNER of Rs. 50 LAKH in the Mega Draw LOTTERY! To claim your prize money, pay a small processing tax fee of Rs 15,000. Call +91 9876543210 immediately! Offer expires!",1
"Dear Customer, You have been selected as a lucky winner of a brand new SUV and Cash Prize of 1.5 Crore! To claim your amazing prize, you need to pay a security deposit tax. Contact our manager on +91 9988776655 to process. Don't miss out!",1
"Your Mobile Number has WON Rs. 20,00,000 in the Annual Online LOTTERY Draw! This is your chance to claim a life-changing prize! A small registration TAX is required. Visit bit.ly/lotterywin to confirm. Hurry, offer limited!",1
"Urgent notification! Your email ID has WON an international prize of $500,000 from Coca-Cola. To claim this amazing prize, you must pay a clearance tax. Call +91 9000012345 within 48 hours. You are a confirmed winner!",1
"Hi Mum, it's me. My old phone broke in an accident, this is my new number. I'm in hospital and it's urgent, I need you to transfer money for treatment. Please reply fast.",1
"Dad, it's your child. Lost my phone in an accident. Using a new number. Urgent, need funds transferred for my hospital bill immediately. Call me back here +91 9123456789.",1
"Mum, this is really urgent! I'm at the hospital after an accident. My phone is gone, this is a new number. I desperately need money transferred NOW for medical expenses. Can you help?",1
"Dear Customer, Your power will be OFF tonight at 9 PM due to bill UNPAID. Call Electricity Officer on +91 9012345678 to prevent disconnection immediately.",1
ATTENTION: Your electricity supply will be cut off tonight if bill unpaid. Contact our disconnection officer immediately at +91 9876543210. Avoid power off.,1
"URGENT WARNING: Your electricity bill unpaid. Power off will occur tonight. To resolve, call our customer care officer NOW +91 9988776655. Do not delay!",1
"Dear Customer, Your Bank Account has been BLOCKED. Your PAN KYC update is pending. Please click this LINK: bit.ly/bank-kyc-update to AVOID permanent block.",1
Alert! Your account will be BLOCKED within 24 hours. KYC update is mandatory. Visit http://kyc-verify.com/pan-link to complete your PAN linking now.,1
Important: Your banking facility will be blocked soon. PAN KYC failed. Please update it using the link: https://kyc-bank.com/secure_update urgently to prevent account suspension.,1
"YOUR ACCOUNT BLOCKED! PAN KYC is PENDING. To unblock immediately, update details via this link: http://bank-secure.in/kyc-link or call +91 9123456789. Urgent.",1
"Dear Customer, CONGRATULATIONS! You are the grand prize winner of our International Mobile Lottery! Your prize is $5,000,000! To claim your winnings and pay the mandatory tax, visit bit.ly/lotterywinnow. HURRY, offer valid 24hrs ONLY!",1
"URGENT: Your number has been selected as the LUCKY winner of our annual sweepstakes lottery! You've won a cash prize of 2 Crore! To claim your prize money, send your details and tax proof to +91 9876543210. Failure to claim means forfeit!",1
"Mega Lottery ALERT! You are a winner of a brand new car and cash prize! To claim your prize, please visit www.prizefunds.kyc-update.com immediately to pay your processing tax. Don't miss this lifetime opportunity to be RICH!",1
"CONGRATS! You've been chosen as a winner of the Daily Jackpot Lottery prize of Rs.10,00,000! Claim your amount now! Pay small government tax fee via this link: bit.ly/daily-prize-claim. This is your lucky day!",1
"Hi Mum, it's me. My phone broke in an accident, this is my new number. Pls save it. I'm in hospital and urgent money transfer needed for bills. Can you transfer 25k to this account now? I'll explain later. Very urgent!",1
"Hey Dad, my old phone is gone. This is my new number. I'm in a bit of a trouble, need urgent help. I had an accident and need money to transfer immediately. Can you call me on +91 9123456789 or text me fast? It's really urgent!",1
"Mum, my phone is lost, using a friend's device. This is my new number. I had an accident and need to get some urgent medication from the hospital. Can you please transfer 15k to this UPI ID: 9876543210@upi. It's an emergency, pls!",1
"Dear Customer, Your electricity bill unpaid. Power off tonight if not pay. Contact our officer immediately on +91 9988776655. Your connection will be disconnected by 10 PM. Avoid inconvenience, call now!",1
"URGENT ALERT: Your power supply will be cut off tonight due to unpaid bill amount. To avoid power off and penalties, visit bit.ly/pay-powerbill to clear your bill unpaid dues. For queries, call our disconnection officer at +91 9012345678.",1
"FINAL WARNING: Electricity connection to be power off tonight at 9 PM for your bill unpaid. To prevent disconnection, call official officer Mr. Singh at +91 9765432100 immediately. Act fast or face long service interruption!",1
Join our Part-time work group & earn daily income of 3000-8000. No experience needed! Just DM on WhatsApp: +91 9876543210 for details. limited slots!,1
Hi! Exciting Home-based JOB offer from HR dept. Work 2-3 hrs & get salary upto Rs. 50000/month. No investment. Apply on WhatsApp: +91 7890123456. Hurry!,1
"You're selected! Part-time work from home. Earn Rs.2000-5000 daily income. Click here bit.ly/easyjobnow to start. No interview, easy tasks. Act now!",1
URGENT HIRING: Part-time Position. Earn a fantastic daily salary up to 7000 rupees. No experience needed. Contact HR directly via WhatsApp: +91 8765432109. Serious candidates ONLY.,1
"Dear Customer, Your Bank Account has been BLOCKED due to incomplete KYC. Please update immediately via: kyc-update.com/link before 24 hrs. Failing this, account will be closed.",1
Attention! Your PAN details are NOT updated. Your account will be SUSPENDED soon. Update KYC now at: bit.ly/bankkyc OR CALL +91 9012345678 to avoid closure.,1
LAST REMINDER! Your account with [Bank Name] is pending for KYC verification. Your services will be BLOCKED. Visit updatekyc.co.in/verify to reactivate. Act FAST!,1
"Dear Consumer, Your electricity power off tonight at 9 PM due to bill unpaid. To avoid disconnection, call our officer IMMEDIATELY: +91 9988776655.",1
Urgent Alert! Your electric supply will be disconnected by electricity officer in 30 mins for unpaid bill. Please call +91 8877665544 to stop power off. Neglect at your own risk.,1
"YOUR ELECTRICITY will be CUT off in 2 HOURS due to your overdue bill payment. To prevent power off, CONTACT us now: +91 7766554433. (Electricity Dept.)",1
Hi Mum it's me. I'm on a new number as my old phone broke. Pls save this. I'm in a bit of an urgent situation. Was in a minor accident and need to transfer some money for hospital fees. Can you help? Reply ASAP from +91 9876543210.,1
"Dad, this is my new number. My phone was lost. I'm at the hospital now. Need to make an urgent transfer for some tests. It's really important. Can you help me out? I'll explain later. Urgent.",1
"Dear Customer, Your recent transaction refund of Rs.4,999 has been credited. To claim your full refund and avoid expiration, visit: bit.ly/refund-claim-now (This offer will expire in 24 hrs).",1
"CONGRATS! You have been approved for a special cashback bonus of Rs.7,500! Claim now before it expires. Visit: kyc-update.com/cashback-offer (Or call +91 9988776655 for support).",1
"Good News! Your Government Relief Fund of Rs.10,000 has been credited. To release funds, verify your details at: bit.ly/gov-scheme (Link expires urgently!).",1
ATTENTION DEAR Customer! YOUR BANK Account Has Been PUT On HOLD. Urgent update KYC to avOID BLOCK. CLICK This LINK: hxxps://bank-verify.com/updatekyc. This is URGENT and Will EXPIRE Soon!,1
"Your electricity will be power off tonight at 10 PM due to bill unpaid. To avoid disconnection, call our officer at +91 9123456789 urgently. Thank you.",1
"Dear Customer, Your power bill unpaid is pending. Your electricity will be disconnected. To stop power off, call new number +91 9000000000 immediately. From Electricity Board.",1
"URGENT Power Cut ALERT! Your electricity will be disconnected tonight due to unpaid bill. If you want to avoid power off, call the officer Mr. Sharma at +91 9876500000 now. Failure to call will result in immediate disconnection.",1
"NOTICE: Your electricity account shows an unpaid bill. Service will be disconnected by 5 PM tonight. For assistance, please call our customer care officer at +91 9998887776. Electricity Dept.",1
"Dear Customer, CONGRATULATION! You are a official winner of our JIO Lucky Lottery! Your prize fund is Rs. 25 Lakh. To claim your prize, pay small govt tax via: bit.ly/jio-prize-claim",1
YOU ARE A WINNER OF KBC 25 LAKHS LOTTERY! KINDLY CLAIM YOUR PRIZE NOW. URGENTLY CALL OUR MANAGER ON +91 9876543210 FOR TAX PAYMENT. FINAL NOTICE.,1
"Important! Your Lottery Prize of $500,000 is pending. You are the chosen winner. Immediate action required to claim. A small processing tax applies. Visit: kyc-update.com/prize/claim",1
"Sir/Madam, Your prize money from our annual lottery lucky draw is awaiting claim. As a designated winner, you must clear a nominal tax amount. Contact +91 9988776655 to proceed. Last chance!",1
"Dear Customer, Your electricity bill unpaid. Your power off tonight by 9 PM. Immediate action needed. Call our E.B. officer Mr. Sharma on +91 9012345678 to prevent disconnection.",1
URGENT: Your connection will be power off tonight if bill unpaid. Contact us immediately to avoid this. Call the nodal officer at +91 9765432109. This is final warning!,1
Alert! Your E.B. bill unpaid. Power off scheduled. Please call Electric Department officer for payment. Prevent tonight disconnection. Dial +91 9234567890 NOW!,1
Work From Home Part-Time! Earn high daily income of Rs. 3000-5000. No experience needed. Get handsome salary payout direct to bank. WhatsApp HR on +91 9123456789. LIMITED SLOTS!,1
PART-TIME JOB OFFER! Are you looking for daily income? We need staff with no experience. Good salary package. WhatsApp 'HI' to our HR team: bit.ly/apply-job-today,1
"EXCLUSIVE JOB! Earn Rs. 60000+ per month salary! Simple online tasks, no experience req. Start daily income instantly. DM our HR on +91 9543210987 via WhatsApp. HURRY UP!",1
"Hi Mum, my phone is completely broken, this is my new number. I'm in hospital after a really bad accident, it's urgent! They need a money transfer immediately for a bill. Can you please help me out right now?",1
"Dear CUSTOMER, Your Bank Account Is BLOCKED. Please UPDATE your KYC and PAN CARD details IMMEDIATELY via: bank-kyc-update.com. Failure to update will lead to permanent account suspension. LINK NOW!",1
WORK FROM HOME opportunity! Earn daily income of Rs.3000-5000. NO EXPERIENCE NEEDED. High salary package! WhatsApp your resume to our HR department on +91 9988776655 for instant joining.,1
"Dad, it's me. My phone got lost in an accident. Using this new number. I'm at the hospital, they need an urgent transfer for a bill. Please can you send money now? I'm stuck!",1
URGENT ALERT: Your SBI account has been temporary blocked due to suspicious activity. Your KYC is pending. Click to update your PAN and other details: bit.ly/sbi-kyc-fix. Link expires in 24 hours.,1
GET DAILY INCOME! Part-time job with no experience needed. Work from home and earn an attractive salary. Contact HR on WhatsApp +91 9123456789. Start earning today!,1
"Mum, it's urgent! My phone is broken and this is a new number. I had a small accident, not serious but I'm at the hospital. They need a quick transfer for some initial payment. Please call this new number or transfer immediately.",1
"Dear Customer, Your A/C will be BLOCKED today. Your KYC update is PENDING. LINK your Aadhaar & PAN details on kyc-alert-india.com to avoid suspension. IMMEDIATE ACTION REQUIRED.",1
Amazing Work From Home! Get daily income of ₹2500 for simple tasks. No prior experience needed. HIGH SALARY package. Our HR team is hiring! Message 'JOB' to +91 8765432109 on WhatsApp.,1
"IMPORTANT: Your BANK ACCOUNT is partially BLOCKED due to incomplete KYC and PAN details. To update and link, visit: secure-bank-portal.com. Failure will result in permanent suspension. Urgent action required!",1
"Dear Customer, your pending Income Tax REFUND of Rs. 45,789 has been APPROVED and will be CREDITED soon. To CLAIM, kindly visit: bit.ly/ITR-Refund-Link. Offer EXPIRE today! Act now!",1
Congrats! You have been awarded a Rs.9999 Amazon Cashback. This amount is now CREDITED to your account but need to be CLAIM through this LINK: tinyurl.com/Amazon-Cashback before it EXPIRE in 2hrs. Hurry UP!,1
"Your Bank Account is eligible for a special govt. relief fund of Rs. 25,000. Amount already CREDITED. To CLAIM it, please visit and VERIFY your details on: kyc-verify.co/claim-fund. Link will EXPIRE in 60 mins. Do it Now!",1
Attention! Your electricity connection will be POWER OFF TONIGHT at 9:00 PM due to BILL UNPAID. Immediate action required. CALL our officer +91 9876543210 to avoid disconnection.,1
"Dear Customer, your light bill is PENDING. An officer will visit your premise & POWER OFF your supply by 6 PM TONIGHT. Pay now to avoid penalty. CALL +91 8765432109 for urgent payment link.",1
"URGENT: Your electricity BILL UNPAID for last month. Your service will be POWER OFF TONIGHT 8PM if not paid. To pay & avoid this, CLICK: electricity-pay.com/pending-bill. For help, CALL +91 7654321098.",1
"Dear Customer, your SBI account has been BLOCKED due to incomplete KYC. Please UPDATE your KYC details immediately via: sbi-kyc-update.net/verify. Failure to do so will result in permanent suspension. Act NOW!",1
