text,label
Aapka part-time job application verify nahin hua hai. Turant contact karein warna Police complaint hogi! Aapka daily income block ho jayega. Call HR at +91-9876543210 now!,1
"Congratulations! Aapne Rs 50,000 daily income wali work from home job jeet li hai. No experience needed. High salary! Hamare HR se judne ke liye Whatsapp karein: wa.me/918765432109",1
"Aapki daily income wali part-time job ki electricity bill pending hai. Payment na karne par, aapka access ban kar diya jayega. Fauran link par click karein: pay.fakebill.com",1
Ghar baithe lakho kamao! Work from home part-time job. No experience required. Hamare HR manager se baat karein aur apni daily income start karein. Visit: earnbig.in/fake,1
Urgent notice! Aapki part-time job profile mein suspicious activity detect hui hai. Agar aapne turant contact nahin kiya toh legal action liya jayega. Daily income account freeze hoga. Call +91-7654321098 for HR verification.,1
"Whatsapp par simple tasks karke daily income kamao, ghar baithe! No experience required, guaranteed high salary. Abhi hamare HR group join karein: chat.whatsapp.com/fakelink",1
Aapka work from home account suspend kar diya gaya hai kyunki daily income target pura nahin hua. Re-activate karne ke liye is number par contact karein: +91-9988776655.,1
"Sirf Rs 500 deposit karein aur Rs 5000 daily income kamao! Ghar baithe, no experience. Yeh part-time job HR offer hai. Unlimited salary. Register here: bonus.job.com/fake",1
Final warning! Aapki daily income wali part-time job offer cancel ho jayegi agar aapne HR team se confirm nahin kiya. Police case bhi ho sakta hai. Call now: +91-8765432101,1
"Aapka bank account **blocked** kar diya gaya hai. Turant apna **KYC update** karein, nahi toh account **band ho jayega**. Is **link** par click karein: bit.ly/bank_update_now",1
"Urgent: Aapka **PAN** card bank account se **link** nahi hai. Jald se jald **update** karein, warna aapka account **blocked** ho jayega aur Rs. 500 ka jurmana lagega. Call karein: 8899776655.",1
Bijli vibhag se notice: Aapka bank account **band ho jayega** agar aap apna **KYC update** nahi karte. Is **link** par click kar ke turant **update** karein: bijli.kyc.in/verify_now,1
Badhai ho! Aapne 25 Lakh ki lottery jeeti hai! Paisa prapt karne ke liye apna **KYC update** karein. Agar nahi kiya toh account **blocked** ho sakta hai. Is **link** par **update** karein: secure.bank.in/lottery_kyc,1
Police ki taraf se notice: Aapka bank account fraudulent activities ke chalte **blocked** kar diya gaya hai. Case se bachne ke liye apna **KYC update** karein is **link** par: police.verify/account_kyc_fix,1
Aapka bank account aaj raat 12 baje **band ho jayega** agar aap apna **PAN link** nahi karte. Turant **update** karein. Jaldi is number par call karein: 7788990011.,1
Aapka account security reasons se **blocked** hai. Isse unlock karne ke liye apna **KYC update** karein. Yahan **link** diya gaya hai: mybank.in/security_kyc_fix_it,1
Aapko 5000 Rs ka cash reward mila hai! Claim karne ke liye apna **KYC update** karein. Agar nahi kiya toh account **band ho jayega**. Is **link** par click karein: reward.cash/kyc_update_now,1
Antim chetavni! Aapka account **blocked** ho jayega agar aap apna **PAN link** nahi karte. Bina **update** kiye account **band ho jayega**. Is number par sampark karein: 6655443322.,1
Aapka bank account critical condition mein hai aur **band ho jayega**. Turant **KYC update** karein. Apna **PAN** card **link** karein is **link** se: important.kyc.portal/update_fast,1
Congratulations! Aapki SIM ne 25 lakh ka lottery jeeta hai. Prize claim karne ke liye is link par click karein: bit.ly/fakelottery,1
Urgent! Aapka 1 crore ka prize claim nahi hua hai. Agar aap tax nahi bharte toh police action hoga. Turant call karein: 88XXXXX123,1
Aapko WhatsApp lottery se 50 lakh ka inaam jeeta hai! Apni details verify karne ke liye is number par sampark karein: 77XXXXX456,1
"Dhyaan dein! Aapka Rs. 80 lakh ka prize pending hai. Agar aap abhi claim nahi karte aur tax nahi dete, aapki electricity cut kar di jayegi. Fauran is link par click karein: bit.ly/fakeprize",1
Good news! Aapka phone number KBC lottery ka winner bana hai aur aapne 25 lakh jeete hain. Claim ke liye is link par jayein: kbc.fake.link/claimnow,1
Warning! Aapka pending prize ₹1.5 crore hai. Tax na dene par aap par legal action hoga. Jaldi se is number par call karein: 99XXXXX789,1
Aapki khushkhabri! Aapne aaj 30 lakh ki car lottery jeeta hai. Prize claim karne ke liye is website visit karein: fakelottery.com/winner,1
Urgent Notification! Aapka prize money Rs. 75 lakh abhi tak claim nahi hua hai. Tax payment na karne par aapke khilaf FIR darj ki jayegi. Turant is number par sampark karein: 66XXXXX012,1
"Badhai ho! Aapka number humari special lottery ka winner hai, aapne 40 lakh rupaye jeete hain. Claim ke liye is link par click karein: fakelottery.net/win",1
"Final Warning! Aapka 90 lakh ka prize pending hai aur tax due hai. Agar aapne turant claim nahi kiya, toh police aapke ghar ayegi aur bijli kat jayegi. Fauran call karein: 78XXXXX345",1
Aapke naam par ek serious case file hua hai **police station** mein. Aapko digital **arrest** kiya jaayega. Turant is link par click **karein** aur details dekhein: `http://fakepolice.com/case`,1
Urgent notice! Aapke parcel mein **drugs** pakde gaye hain. **Inspector** Sharma aapko **arrest** karne aa rahe hain. Abhi **call karein** aur maamla **chudwana** chahte hain toh: `+91-9876543210`,1
Aapka naam ek bade **drugs** racket mein aaya hai. **Police station** se **jail** warrant jari hua hai. Isse bachne ke liye yahan sampark **karein**: `http://fakewarrant.net/save`,1
**Thana** se bol raha hoon. Aap par **arrest** warrant hai. Agar aapko **jail** nahin jaana toh is number par **call karein** aur **chudwana** ka arrangement karein: `+91-8765432109`,1
Aapke khilaf **drugs** smuggling ka case hai. **Inspector** Singh ne aapke **arrest** ke orders diye hain. Details ke liye is link par **call karein**: `http://fakearrestinfo.org/details`,1
"**Police station** se bol raha hoon, **inspector** Verma. Aapke account se illegal **drugs** transactions hue hain. Agar **jail** se bachna hai toh turant is link par click **karein**: `http://faketransaction.com/resolve`",1
Aapko digital **arrest** kiya ja raha hai for involvement in **drugs** trade. **Jail** jaane se bachne ke liye **thana** wale **call karein**: `+91-7654321098`,1
**Inspector** Kumar. Aapke parcel mein **drugs** mile hain. Hum aapko **arrest** karne aa rahe hain. Agar aap yeh maamla **chudwana** chahte hain toh is number par turant **call karein**: `+91-6543210987`,1
Aapke naam par **police station** mein FIR darj hui hai **drugs** possession ke liye. **Jail** se bachne ke liye is link par **call karein**: `http://fakedrugsfir.co.in/urgent`,1
"Aap par **arrest** warrant jari hua hai for serious **drugs** charges. Agar aap **jail** nahin jaana chahte aur maamla **chudwana** hai, turant **call karein** **inspector** ko: `+91-5432109876`",1
