text,label
आपका परिवार कैसा है?,0
मैं ठीक हूँ।,0
"माफ़ कीजिए, क्या मैं कुछ पूछ सकता हूँ?",0
आज का दिन बहुत सुंदर है।,0
और क्या चल रहा है?,0
क्या आपने खाना खाया?,0
अपना ध्यान रखना।,0
शुभ रात्रि।,0
आप कहाँ जा रहे हैं?,0
दिवाली की हार्दिक शुभकामनाएँ!,0
होली की बहुत-बहुत शुभकामनाएँ!,0
आपको जन्मदिन की ढेर सारी बधाई!,0
नया साल मुबारक हो!,0
आपका दिन मंगलमय हो!,0
"नमस्ते, कैसे हैं आप?",0
"मैं ठीक हूँ, धन्यवाद।",0
आपसे बात करके अच्छा लगा।,0
अपना ख्याल रखना।,0
फिर मिलेंगे!,0
शुभ प्रभात।,0
शुभ रात्रि।,0
बहुत-बहुत धन्यवाद!,0
कोई बात नहीं।,0
कृपया मुझे बताएं।,0
