text,label
Cyber Crime Warning! Aapka account hack ho sakta hai. Pending refund claim karne aur security badhane ke liye is link par jaayein: cyberprotect.in/fix. Warna account mein problem hogi.,1
"Aapke rewards points se ₹1,500 ka refund ban gaya hai! Aapke account mein credited hoga. Claim ke liye is link par click karein: rewards.club/claim. Offer expire hoga!",1
"Adhaar Card expire hone wala hai! Turant update karein, nahi toh sarkari suvidhayein band ho jayengi. Refund ya update ke liye: adhaar.gov.in/update. Call karein: 9988776655.",1
"Aapke liye ₹10,000 ka exclusive refund approve ho gaya hai! Aapke account mein wapas aayega. Claim karne ke liye: exclusive.in/refund. Yeh link jaldi expire hoga!",1
"Badhai ho! Aapne jeeta hai ghar baithe daily income kamaane ka golden mauka. Koi experience nahi chahiye. Join karein hamara WhatsApp group aur 20,000 rupaye mahina kamayein. Click karein: bit.ly/greatjoboffer",1
"Aapka profile short-list ho gaya hai! HR department se urgent message. Ghar baithe work from home karein aur 35,000 salary payein. Jaldi apply karein, seats limited hain varna mauka nikal jayega: +91-9876543210",1
"Aapki lottery lagi hai! Daily income ₹5000 tak kamao ghar baithe, no experience required. Sirf WhatsApp par message karein 'JOB' aur payein yeh offer. Contact HR: wa.me/917890123456",1
"Last Warning! Aapka part-time job application pending hai. Daily ₹2000 kamao ghar baithe. Hamara HR aapko call kar raha hai, agar ignore kiya toh aapko bade consequences face karne pad sakte hain. Call back karein: +91-9988776655",1
"Sirf 2 ghante kaam karein aur paayein ₹40,000 salary! No experience needed, ghar baithe kamao. Turant WhatsApp karein 'JOIN' is number par: 919012345678",1
Aapka account block hone wala hai! Agar aapko daily income chahiye aur ghar baithe kaam karna hai toh turant HR se contact karein. Yeh mauka kho diya toh pachtaoge. Register now: bit.ly/urgentjob,1
"Mubarak ho! Aapne jeeta hai ghar baithe 50,000 rupaye mahina kamaane ka assured offer. Daily income guaranteed. Koi experience nahi chahiye. Sirf is link par click karein: bit.ly/luckychance",1
"Aapko hamare HR team se contact karna hoga varna aapki information database se delete kar di jayegi. Ghar baithe daily income paane ka yeh akhri mauka hai. Salary ₹25,000. WhatsApp karein: wa.me/918765432109",1
"Ghar baithe kamao ₹3000 daily! Part-time job, no experience. Abhi WhatsApp karein 'JOB OFFER' aur apni salary aaj hi start karein: 917766554433",1
Police verification jaari hai! Agar aapko ghar baithe daily income chahiye aur aapne reply nahi kiya toh aapko mushkil ho sakti hai. HR ka call uthayein ya is number par contact karein: +91-9123456789,1
"Suna hai aapko part-time job chahiye? Daily income ₹4000 kamao, ghar baithe. Koi experience nahi. Salary fix hai. WhatsApp karein 'HI': wa.me/916543210987",1
"Aapka account temporary suspended hai! Isse reactivate karne ke liye aapko hamare HR se contact karna hoga aur part-time job join karna hoga. Ghar baithe ₹30,000 salary payein. Link: bit.ly/accountreact",1
"Badhai ho! Aapne select kiya hai sabse accha part-time job. Daily income ₹2500, no experience. Ghar baithe kamao. WhatsApp karein 'YES' aur apni salary start karein: +91-9321098765",1
FINAL NOTICE! Aapka online job application pending hai. Agar aapne 24 ghanto mein reply nahi kiya toh aapke khilaf action liya jayega. Ghar baithe daily income ₹3500 kamao. HR: bit.ly/finaloffer,1
"Khushkhabri! Ab ghar baithe kamao ₹50,000 salary mahina! No experience, no tension. Daily income guaranteed. Turant WhatsApp karein 'JOB': 918765432101",1
Aapka data delete hone wala hai! Isse bachane ke liye hamare HR se contact karein aur ghar baithe part-time job shuru karein. Daily income ₹2800. WhatsApp karein: wa.me/917654321098,1
"Cash offer! Aaj hi se daily income kamana shuru karein ₹3000 tak. Ghar baithe part-time job, no experience. Salary fix. Abhi click karein: bit.ly/easycashjob",1
"Sarkar ne naya niyam lagaya hai! Har kisi ko part-time job offer kiya ja raha hai. Agar aapne accept nahi kiya toh aapko government records mein dikkat ho sakti hai. Ghar baithe salary ₹45,000. HR se baat karein: +91-9009988776",1
"Aapka dream job mil gaya! Ghar baithe kamao ₹60,000 salary mahina! Daily income assured, no experience. Sirf is link par click karke apply karein: bit.ly/dreamjob24",1
"Aapka bank account freeze kar diya jayega! Isse bachane ke liye turant hamare HR se contact karein aur ghar baithe daily income wala part-time job join karein. Salary ₹32,000. Call karein: 919988776655",1
Aapka bank account block kar diya gaya hai. Turant apna KYC update karein is link par: bit.ly/bankkycupdate,1
"Dear customer, aapka PAN card account se link nahi hai. Agar aapne update nahi kiya toh account band ho jayega. Call karein: 80xxxxxx78",1
Aapka SBI account blocked hai! KYC update karne ke liye abhi click karein: sbi.kyc.portal.com,1
Urgent: Aapka electricity connection band ho jayega agar aapne pending bill ka KYC update nahi kiya. Is link par turant jaayein: bijli.kyc.co.in,1
Aapka Axis Bank account blocked hai. PAN link karne ke liye turant update karein. Sampark karein: 72xxxxxx12,1
Warning! Aapka HDFC account aaj raat blocked ho jayega. KYC update karne ke liye is link par click karein: hdfc.secure.update.in,1
Police complaint darj ki jayegi agar aapne apna KYC update nahi kiya. Aapka account band ho jayega. Is link par jayein: police.kyc.com,1
Aapka bank account blocked hone wala hai kyunki KYC incomplete hai. Update karne ke liye SMS karein: 91xxxxxx34,1
Aapka PAN card link nahi hai. Account band ho jayega! Is link par jaakar turant update karein: pan.verification.site,1
"Dear customer, KYC update na hone ke karan aapka account blocked kar diya gaya hai. Dobara activate karne ke liye link par click karein: bank.reactivation.com",1
Alert: Aapka Aadhar link nahi hai bank account se. Turant update karein nahi toh account band ho jayega. Visit: aadhar.link.update.net,1
Apna Bank of Baroda account blocked hone se bachayein! KYC update karein is link par: bob.kyc.secure.com,1
Aapka PNB account blocked ho gaya hai. PAN details update karne ke liye call karein: 88xxxxxx90,1
Last chance: KYC update nahi kiya toh aapka account band ho jayega. Is link par click karein: rbi.kyc.update.org,1
Aapka ICICI Bank account blocked hai. Update your details through this link: icici.account.verify.com,1
Electricity bill pending. Aapka meter band ho jayega. KYC update ke liye is number par phone karein: 79xxxxxx56,1
"SBI customer, aapka account blocked hai. PAN link nahi hai. Update karein yahan: sbi.pan.update.link",1
Aapka Bank of India account band ho jayega agar KYC update nahi hua. Is link par jayein: boi.secure.kyc.net,1
Immediate action required! Your account is blocked due to pending KYC update. Click the link: bank.urgentas.com,1
"Aapka PAN card invalid hai. Account blocked. Update karne ke liye turant call karein: 95xxxxxx21. Otherwise, account band ho jayega.",1
Badhai ho! Aapne 25 lakh ki lottery jeeta hai! Apna prize claim karne ke liye is link par click karein: bit.ly/lotto-claim-now. Tax payments ke liye details fill karein.,1
Urgent! Aapka 50 lakh ka prize pending hai. Agar aapne turant claim nahi kiya toh police action hoga. Iss number par contact karein abhi: +91-7890123456.,1
"Aap lucky winner hain! Congrats, aapko 1 crore ki prize money mili hai. Jaldi claim karein, limited time offer. Register here: bit.ly/mega-winner-cash.",1
Apka lottery prize rokh diya gaya hai due to pending tax. 10 lakh jeeta hai toh tax bharna hoga. Iss number pe baat karein warna sab zapt ho jayega: +91-9876543210.,1
"Sir, aapka 20 lakh ka prize aapka intezaar kar raha hai. Claim karne ke liye aur winner details confirm karne ke liye visit karein: bit.ly/confirm-prize.",1
"Dhokha na samjhe! Aapka 75 lakh ka lottery prize account mein transfer hone wala hai, but KYC pending hai. Turant iss number par call karein warna account block ho jayega: +91-8765432109.",1
Good news! Aapne global lottery mein 30 lakh jeeta hai! Apna award claim karein. Ye last chance hai: bit.ly/award-claim-today.,1
"Aapko 40 lakh ka prize mila hai. Tax deduction ke liye documents upload karein. Agar aapne tax nahi bhara, toh legal action hoga. Call now: +91-9012345678.",1
Aapka naam hamare lucky winner list mein hai. 15 lakh ka cash prize jeeta hai! Apne details submit karein is link par: bit.ly/lucky-draw-payout.,1
Warning! Aapka 60 lakh ka lottery prize claim nahi hua. Department se order hai ki agar aaj claim nahi kiya toh aap par fraud ka case banega. Sampark karein: +91-7654321098.,1
Badhai ho! Aapne 2 crore ki bumper lottery jeeta hai. Apna prize claim karne ke liye aur tax formalities poori karne ke liye yahan jayein: bit.ly/big-prize-claim.,1
"Agar aapne apne 25 lakh ke prize ka tax nahi bhara, toh aapka account freeze ho jayega. Ye last reminder hai. Call karein turant: +91-8901234567.",1
Congratulations! Aapko 50 lakh ka special prize mila hai. Winner bann ne ke liye is link ko visit karein aur apni jaankari dein: bit.ly/special-lotto-win.,1
Aapka 1 crore ka prize rok diya gaya hai. Kyunki aapne hamari team se contact nahi kiya. Police complaints se bachne ke liye iss number par call karein: +91-9123456789.,1
Aapne 10 lakh ki cash lottery jeeta hai! Apna prize claim karne ke liye jaldi se yahan click karein aur apni bank details dein: bit.ly/cash-lotto-claim.,1
"Urgent notice: Aapka 30 lakh ka prize pending hai, aur uspar tax due hai. Agar aapne abhi tak tax nahi bhara toh court case ho sakta hai. Call karein: +91-7891234560.",1
Wow! Aap lucky winner hain aur aapne 80 lakh ka prize jeeta hai! Claim karne ke liye aur apni details update karne ke liye is link par jayein: bit.ly/exclusive-lotto-win.,1
Apka 40 lakh ka lottery prize is blocked due to verification issues. Agar aapne abhi call nahi kiya toh aapka winner status cancel ho jayega. Contact karein: +91-8769012345.,1
"Aapko 5 lakh ka guarantee prize mila hai! Jaldi karein, offer limited hai. Apna prize claim karne ke liye is link par click karein: bit.ly/guaranteed-prize.",1
Akhri chetawani! Aapka 70 lakh ka prize pending hai. Agar aapne tax procedures complete nahi kiye toh legal action liya jayega. Sampark karein iss number pe: +91-9988776655.,1
Urgent! Aapke khilaaf ek FIR file hui hai drugs case mein. Inspector Sharma aapko police station bula rahe hain. Turant call karein +91-9876543210 ya jail jane ke liye taiyar raho!,1
"Aapka naam ek serious drugs trafficking case mein aaya hai. Agar arrest se bachna hai aur apna record saaf chudwana hai, toh iss link par payment karein: bit.ly/drug-penalty",1
Warning! Aapke bank accounts freeze kar diye jayenge agar aapne yeh pending penalty aaj hi nahi bhari. Hum CID se hain. Thana aane se pehle +91-8765432109 par baat karein.,1
"Digital Arrest Notice! Aapke phone se illegal activities detect hui hain. Inspector Verma aapko police station mein chahte hain. Isse chudwane ke liye, iss number par WhatsApp karein: +91-7654321098.",1
"Aapke address par drugs delivery ka proof mila hai. Agle 2 ghante mein aapko arrest kar liya jayega. Jail se bachne ke liye, iss link par contact karein: scamlink.co/drugs",1
"Yeh aapki aakhiri warning hai! Aapke ID se kai fraudulent transactions hue hain. Police station aane se pehle, iss helpline par call karein: +91-9988776655. Warna inspector aapko jail bhej denge.",1
Aapke khilaf ek naya mamla darj hua hai drugs ke sale ka. Isse jaldi chudwana hai toh abhi +91-9012345678 par call karein. Warna thana mein milenge.,1
Urgent Police Summons! Aapka naam ek high-profile cyber crime mein shamil hai. Arrest warrant issue ho chuka hai. Puri jaankari ke liye iss link par visit karein: crime.info/summons,1
"Sir, aapke documents fake drugs racket mein use hue hain. Inspector Saheb ne aapko turant thana bulaya hai. Time waste mat karo, +91-8123456789 par phone lagao.",1
"Aapke upar money laundering aur drugs possession ka case hai. Agar jail nahi jana chahte aur mamla chudwana hai, toh iss account mein turant paise transfer karein: paytm.me/scam-fund",1
Digital arrest ki prakriya shuru ho chuki hai. Aapke bank accounts aur sabhi IDs block kiye ja rahe hain. Agar yeh rokna hai toh iss number par inspector se baat karein: +91-7000011111.,1
"Aapki gadi illegal drugs transport karte hue pakdi gayi hai. Police station aakar turant milo. Agar mamla chudwana hai, toh iss number par contact karein: +91-6234567890.",1
Yeh CBI se call hai. Aapke naam par ek international drugs syndicate chalaya ja raha hai. Aapko turant arrest kiya jayega. Details ke liye: +91-9999900000.,1
"Aapke khilaaf severe charges hain, including terrorism funding and drugs. Jail se bachne ke liye aur apna naam saaf chudwane ke liye, iss link par immediate action lein: secure.gov.scam/action",1
"Inspector Verma aapko yaad dila rahe hain ki aapki summon date nikal chuki hai. Agla step arrest hai. Fine bharne ke liye, iss link par click karein: police.penalty.link/paynow",1
Aapke ghar ki talashi hogi drugs ke mamle mein. Thana aakar mamla suljha lo ya jail jao. Call karein: +91-8888877777.,1
Aapke bank account se suspicious activity detect hui hai jo drugs trade se related hai. Turant apni details verify karein iss link par: bank.security.scam/verify,1
"Aapki online activity par nazar rakhi ja rahi hai. Drugs related content mila hai. Inspector Singh aapko police station bula rahe hain. Isse chudwane ke liye, abhi call karein: +91-7777766666.",1
"FINAL WARNING: Aapke khilaaf non-bailable arrest warrant issue ho gaya hai drugs possession ke liye. Isse avoid karne ke liye, iss number par turant contact karein: +91-6543210987. Varna jail pakka!",1
"Urgent! CBI Digital Arrest Notice. Aapke phone se illegal data transfer hua hai drugs syndicate ko. Agar apni life chudwani hai, toh iss link par details submit karein: cbi.scam.verify/form",1
