text,label
SEVERE ALERT! Your power supply faces Power Off tonight for pending Bill Unpaid. This will result in a police case. Speak to Electricity Officer Verma on +91 9321098765 immediately to resolve.,1
IMPORTANT: Immediate Power Off of your electricity connection tonight is mandated due to Bill Unpaid. An Electricity Officer awaits your call to prevent dark tonight. Dial +91 9012345678 without delay.,1
ACTION REQUIRED: Your Power Off is imminent tonight due to severely Bill Unpaid status. An Electricity Officer will be dispatched. Call +91 9654321098 now to avoid complete service termination and dark tonight.,1
URGENT DISCONNECTION: Your electricity will be Power Off tonight for unpaid dues. This is your last chance. Contact Electricity Officer Singh at +91 9123456789. Resolve your Bill Unpaid issue or prepare for dark tonight.,1
CRITICAL WARNING: Power Off scheduled for your premise tonight due to Bill Unpaid. Failing to act will lead to permanent disconnection and a Police Case. Call Electricity Officer Gupta on +91 9432109876 NOW.,1
ALERT! Your electricity supply faces Power Off tonight if Bill Unpaid isn't cleared. Our Electricity Officer will be onsite. Call +91 9543210987 immediately to prevent being in the dark tonight. Act fast!,1
IMMEDIATE THREAT: Your electricity will be Power Off tonight by 9 PM due to Bill Unpaid. Contact Electricity Officer Roy at +91 9234567890 to avoid a severe police case and total dark tonight.,1
"Urgent: Your electricity bill is critically overdue. If payment for 'Bill Unpaid' is not received immediately, your power supply will be 'Power Off' tonight. An 'Officer' will be dispatched. Avoid darkness. Call +91 9876543210 NOW!",1
Final Warning! Your 'Bill Unpaid' status requires immediate attention. Your power connection will be 'Power Off' within hours. Failure to act will result in a police case and visit by an 'Officer'. Call +91 8765432109 to prevent this.,1
"Attention! Due to 'Bill Unpaid', your electricity is scheduled for 'Power Off' tonight at 8 PM. This is an official notice. An 'Officer' is already en route for disconnection. For urgent resolution, Call +91 7654321098.",1
Critical Alert: Your latest electricity 'Bill Unpaid' payment is severely delayed. Expect complete 'Power Off' by evening. Ignoring this will lead to legal action by an 'Officer'. Act now. Call +91 9123456789 to stop disconnection.,1
"Your electricity account shows a pending 'Bill Unpaid'. If not cleared, your supply will be 'Power Off' without further notice tonight. An 'Officer' will seal the meter. Avoid being in the dark. Call +91 8234567890.",1
Urgent Official Notice: Your electricity 'Bill Unpaid' has resulted in immediate disconnection orders. Your 'Power Off' is confirmed for tonight. An 'Officer' will register a criminal complaint. Resolve this: Call +91 7345678901.,1
"This is your absolute last chance regarding 'Bill Unpaid'. Your electricity will be 'Power Off' by 6 PM tonight. An 'Officer' will confirm the disconnection, and re-connection will be difficult. Call +91 9456789012 now.",1
Electricity Dept. Alert! Your 'Bill Unpaid' status forces us to initiate 'Power Off' procedures tonight. An 'Officer' will make a public announcement during disconnection. Prevent inconvenience. Call +91 8567890123 urgently.,1
Warning! Your overdue 'Bill Unpaid' means your electricity will be 'Power Off' tonight. An 'Officer' will serve you a court summons for non-payment. Don't spend the night in the dark. Call +91 7678901234.,1
Immediate Action Required! Your electricity 'Bill Unpaid' situation is critical. Your power supply will be 'Power Off' tonight. An 'Officer' will levy severe penalties. Avoid disruption: Call +91 9087654321 immediately.,1
"URGENT! Your son has been ARRESTED by Police. Drugs were found. He is currently in Jail. This is a severe Police Case. Inspector Verma demands you call Officer Singh IMMEDIATELY at +91 98112 34567. Your son's future depends on your immediate action, Dad/Mom.",1
"DIGITAL ARREST ALERT! Your son is implicated in a serious Drugs case. Police custody initiated. If funds aren't transferred within an hour, he'll spend the night in Jail. Transfer money URGENTLY to avoid a dark tonight. Contact Inspector Kumar at +91 99876 54321 for details, Dad/Mom.",1
"Dad/Mom, your son is in SERIOUS TROUBLE. Arrested by Police for possession of illegal Drugs. He faces immediate Jail time. Inspector Gupta says this is a non-bailable offense. Call Officer Rajan on +91 90123 45678 NOW or he will be formally charged this evening.",1
"WARNING! Your son has been apprehended by Police. Drugs found in his possession. He is facing severe charges and will be sent to Jail. Immediate action required. Transfer money as directed by Inspector Singh to protect your son. Call +91 92345 67890 within 30 mins, Dad/Mom.",1
"Police have your son! DIGITAL ARREST for alleged involvement with Drugs. Inspector Sharma states he's going to Jail tonight unless you cooperate immediately. Dad/Mom, call Officer Pandey at +91 97801 23456 to understand the urgent payment required to release him.",1
"Dad/Mom, this is a final warning. Your son is under Police custody, arrested for drug trafficking. This is a life-altering Jail sentence without immediate intervention. Transfer money now as per Inspector Menon's instructions to +91 91234 56789. Do not delay!",1
"URGENT: Your son is ARRESTED by Police. Inspector Patel confirms Drugs were found. He is being taken to Jail. This is a critical situation, Dad/Mom. You must Call Officer Rao at +91 96789 01234 NOW to prevent his life from being ruined. Immediate payment is the only way.",1
ATTENTION Dad/Mom: A DIGITAL ARREST WARRANT has been executed on your son for possessing Drugs. He is already in Police lockup. Inspector Joshi needs you to Call Officer Mehta at +91 95678 90123 immediately for a one-time payment to avoid Jail time and a criminal record. Time is running out.,1
"Your son is in deep trouble with the Police, Dad/Mom. Arrested on serious Drugs charges, facing immediate Jail. Inspector Kumar requires you to Transfer Money URGENTLY to the provided account details to secure his release. Call +91 93456 78901 in next 15 mins for instructions.",1
"ALERT! Police have confirmed Drugs found with your son. He's been ARRESTED and is heading to Jail. Inspector Sharma says this is a serious Police Case. Dad/Mom, your son's future is dark tonight if you don't Call Officer Gupta at +91 94567 89012 and follow instructions to transfer money IMMEDIATELY.",1
"URGENT: Your son has been arrested by Police. Serious drugs found in his possession. He's facing immediate Jail time. Dad/Mom, you need to act now. Call Inspector Sharma at +91 9876543210 to transfer money for his bail. This is a severe Police Case, don't delay.",1
"Emergency! Your digital identity has been linked to drug trafficking. You are under digital arrest by the Police. To avoid Jail and a dark night ahead, immediate action is required. Transfer money as instructed by Inspector Verma. Call Officer at +91 8765432109 without delay.",1
"This is a final warning, Dad/Mom. Your son is in Police custody over a major drug bust. If you want to prevent him from spending a dark night in Jail, you MUST call Inspector Singh at +91 7654321098 and transfer money for his immediate release. This is a critical Police Case.",1
"ATTENTION: Police have just apprehended your son. Drugs were found during the arrest. He will be transferred to Jail unless you take immediate action. Dad/Mom, call Inspector Khanna on +91 6543210987 and transfer money NOW to save him from this Police Case.",1
"Your digital footprint has exposed links to illegal drug operations. Police are issuing an immediate digital arrest warrant. To avoid Jail and public shame, you must transfer money as directed by Inspector Rao. Call Officer at +91 9988776655. Act immediately!",1
"URGENT CALL, Dad/Mom: We have your son in custody for serious drug charges. He's heading to Jail tonight. This is a Police matter. You have one chance to transfer money for his release. Contact Inspector Gupta at +91 8877665544. IMMEDIATE action is vital.",1
Police Department Notice: Your digital identity is implicated in a large-scale drug network. You are under digital arrest. Failure to comply will result in immediate Jail time. Transfer money to clear your name. Call Inspector Kumar at +91 7766554433 now.,1
"Dad/Mom, your son has been caught with a large quantity of drugs by the Police. He is currently at the station. To prevent him from going to Jail and facing a serious Police Case, you need to transfer money immediately. Contact Inspector Yadav: +91 9012345678.",1
"Immediate Action Required! Your son has been arrested by Police. Drugs were seized. He is facing a dark night in Jail. Dad/Mom, transfer money instantly to secure his release. Call Inspector Reddy at +91 9123456789 to resolve this Police Case before it's too late.",1
"Digital Arrest Warning! Your accounts show suspicious activity related to drugs. Police will initiate Jail proceedings if you don't take immediate action. Dad/Mom, transfer money to avoid this Police Case. Call Inspector Joshi at +91 9345678901 and speak to the Officer.",1
"Dad, I've been arrested! Police found drugs in my car. They're taking me to Jail. Inspector Sharma says I need bail immediately or it'll be a dark night. Please call Inspector Sharma at +91 9876543210 NOW, this is a serious Police Case!",1
URGENT: Your son is under digital arrest for suspected drug trafficking. Police have linked his IP to a major Drugs ring. Inspector Singh demands immediate transfer of funds to avoid Jail time and a permanent Police Case. Transfer money NOW to the provided account or face severe consequences. Call +91 9988776655 for details.,1
"Dad, it's urgent! I'm at the Police station. They found Drugs on me, I swear it's a mistake! Inspector Kumar says I'm going straight to Jail tonight if you don't call him immediately. This is serious, Dad, don't let me spend a dark night here. Call Inspector Kumar at +91 9123456789.",1
ATTENTION Mom: Your son is digitally arrested. Police have evidence of him involved with Drugs. Inspector Reddy has initiated a Police Case. You must transfer an immediate security deposit to avoid him being moved to Jail. Act NOW! Transfer funds or he'll face severe legal repercussions. Call +91 9654321098.,1
"Dad, I'm in deep trouble! Police have me for Drugs possession. Inspector Verma says it's a non-bailable offense and I'm headed to Jail. He's giving me one chance, call him at +91 9012345678 for immediate action or I'll spend a dark night here and face a full Police Case. Please help!",1
"URGENT ALERT, Mom. Your son's digital activities are linked to illegal Drugs trade. Police are preparing to issue an arrest warrant. Inspector Rao recommends an immediate financial settlement to prevent his transfer to Jail and a permanent Police Case. Transfer money NOW to prevent irreversible damage. Call +91 9789012345.",1
"Dad, I'm terrified! Police caught me with some unknown Drugs. Inspector Gupta is here, threatening me with Jail. He says if you don't call him immediately at +91 9555512345, I'll be locked up for a dark night and face a serious Police Case. Please, Dad, help me!",1
ATTENTION: Your son is digitally marked for suspicious involvement with Drugs. Police are monitoring his location. Inspector Sharma has advised an immediate monetary resolution to prevent physical arrest and subsequent Jail. This is a severe Police Case. Transfer funds to +91 9333345678 NOW to avoid further legal action.,1
"Dad, it's your son. I'm in big trouble with the Police. They found a small quantity of Drugs and I'm being detained. Inspector Kapoor says I'm going to Jail if you don't contact him right away. This is serious, Dad. Don't let me spend a dark night here. Call Inspector Kapoor at +91 9222278901 for immediate action!",1
URGENT MESSAGE Mom: Your son is under digital surveillance for alleged links to the Drugs trade. Police are preparing a warrant. Inspector Das has offered a one-time chance to prevent his transfer to Jail and a major Police Case by transferring an urgent sum. Call +91 9444401234 to transfer money immediately.,1
